schema_version,run_id,timestamp,git_sha,git_dirty,gpu_name,gpu_count,device_index,sm_count,sm_capability,l2_bytes,total_memory,driver_version,cuda_version,torch_version,triton_version,env_name,env_version,host_cpu,python_version,allow_tf32,allow_bf16_reduced_reduction,allow_fp16_reduced_reduction,model,hidden_size,intermediate_size,num_experts,top_k,num_tokens,rows,dtype,routing_kind,routing_param,trace_id,seed,pipeline,impl,scope,covers,cuda_graph_safe,load_num_experts,load_total_rows,load_active_experts,load_empty_experts,load_max_rows,load_min_rows,load_mean_rows,load_max_over_mean,load_cv,load_entropy_norm,load_gini,load_top1_share,load_tile_eff_bm64,load_tile_eff_bm128,tile_block_m,tile_block_n,tile_block_k,tile_group_m,tile_num_warps,tile_num_stages,tile_config_source,tile_config_key,l2_flush,flush_mb,flush_mode,cuda_graph,capture_status,graph_skip_reason,routing_fixed_across_iters,warmup,iters,trials,instrument,warmup_ms,ms_p50,ms_p90,ms_min,ms_std,jitter_p90_over_p50,flops,compulsory_bytes,tflops,compulsory_gbps,arith_intensity_compulsory,achieved_bw_gbps,bw_ceiling_pattern,achieved_peak_tflops,pct_of_achieved_tflops,implied_traffic_ratio,input_init,input_scale,trace_sha,correctness_passed,max_abs_err,rel_err,tol_rel_max,tol_calibrated,oracle,sm_clock_start_mhz,sm_clock_end_mhz,temp_start_c,temp_end_c,clock_drift_pct,throttled,sm_clock_load_mhz,clock_level_ok,clock_drift_ok,host_bound_ok,clock_samples,clock_source,clock_note,host_enqueue_ms,host_note,reference_clock_mhz,reference_clock_source,clock_level_side,host_backlog_iters,roof_at_cell_clock_tflops,pct_of_roof_at_cell_clock,roof_note,sm_clock_load_first_mhz,sm_clock_load_last_mhz,clock_samples_mhz,clock_drift_direction,power_w,warmup_settle_ms,warmup_settle_calls,warmup_clock_settled,notes
7,7733a2d82a68,2026-09-10T06:34:20,c0644beadd3dfe2fde7045520d6dee61b7655971,True,NVIDIA H200,1,0,132,9.0,62914560,150109880320,580.159.04,13.0,2.13.0+cu130,3.7.1,vllm,0.27.1,x86_64,3.12.3,False,True,True,deepseek-v3,7168,2048,256,8,256,2048,bf16,uniform,0.0,,0,ref_router -> vllm_fused_experts,vllm_fused_experts,span,permute+up_gemm+act+down_gemm+unpermute,False,256,2048,256,0,18,2,8.0,2.25,0.3504322108125907,0.9886812284653262,0.19765090942382812,0.0087890625,0.125,0.0625,64,64,64,1,4,3,vllm_override,0,True,256,read,False,n/a,,True,13,10,1,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,70.6010890007019,5.393167972564697,5.406144142150879,5.354623794555664,0.041884508841361606,1.0024060384642555,180430569472.0,22555934720,33.45539586192363,4182.316374113158,7.999250384069208,4374.299702465323,triad,682.0859627227493,4.904865030263407,1.0459035881504477,fan_in,1.0,,True,0.014444828033447266,0.004805572833704781,0.03125774376845062,False,golden_fp32,0,0,0,0,0.0,False,1980.0,failed,ok,ok,6,nvml,"LEVEL HIGH (recorded, not an exclusion): loaded clock 1980 MHz is over the 1545 MHz edge of the band around the 1470 MHz reference; the cell ran at 1.35x the issue rate the fixed compute roof assumed, so its fraction of that roof is inflated by the ratio; read roof_at_cell_clock_tflops",2.4280110374093056,,1470.0,"NVIDIA H200 (measured): detail.gemm_clock.median_mhz = 1470 MHz, the median of the samples taken while the calibration's dense GEMM ran (bf16 GEMM)",high,9.55620052699482,918.7280314224787,3.6414907042864684,"scored: pct_of_achieved_tflops (fixed roof) is the compute-bound gate input, since every cell and the calibration GEMM ran under one power cap; pct_of_roof_at_cell_clock is issue efficiency at this row's own clock, printed beside it; it is not the compute-bound gate input, and memory-shaped and cross-card work read it labelled as issue efficiency",1980.0,1980.0,1980 1980 1980 1980 1980 1980,,175.526,21.698720932006836,4,ok,
7,7733a2d82a68,2026-09-10T06:34:23,c0644beadd3dfe2fde7045520d6dee61b7655971,True,NVIDIA H200,1,0,132,9.0,62914560,150109880320,580.159.04,13.0,2.13.0+cu130,3.7.1,vllm,0.27.1,x86_64,3.12.3,False,True,True,deepseek-v3,7168,2048,256,8,256,2048,bf16,zipf,1.2,,0,ref_router -> vllm_fused_experts,vllm_fused_experts,span,permute+up_gemm+act+down_gemm+unpermute,False,256,2048,209,47,240,0,8.0,30.0,2.9546953496722805,0.7477154929114104,0.7642860412597656,0.1171875,0.14545454545454545,0.07547169811320754,64,64,64,1,4,3,vllm_override,0,True,256,read,False,n/a,,True,16,10,1,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,72.75423955917358,4.542816162109375,4.572000026702881,4.525599956512451,0.03273942241717409,1.0064241790889366,180430569472.0,18416156672,39.7177792438381,4053.907535507399,9.797406303907447,4374.299702465323,triad,682.0859627227493,5.822987338031816,1.0790329241976215,fan_in,1.0,,True,0.015519380569458008,0.005425147705319959,0.03125774376845062,False,golden_fp32,0,0,0,0,0.0,True,1815.0,failed,failed,ok,6,nvml,"LEVEL HIGH (recorded, not an exclusion): loaded clock 1815 MHz is over the 1545 MHz edge of the band around the 1470 MHz reference; the cell ran at 1.23x the issue rate the fixed compute roof assumed, so its fraction of that roof is inflated by the ratio; read roof_at_cell_clock_tflops; DRIFT failed, dropping: under-load clock went 1965 -> 1815 MHz over 6 samples (1965, 1965, 1815, 1815, 1815, 1815); the trials were not at one operating point and the median is a blend",2.3755300790071487,,1470.0,"NVIDIA H200 (measured): detail.gemm_clock.median_mhz = 1470 MHz, the median of the samples taken while the calibration's dense GEMM ran (bf16 GEMM)",high,9.487183033890574,842.167362137272,4.716138505182793,"scored: pct_of_achieved_tflops (fixed roof) is the compute-bound gate input, since every cell and the calibration GEMM ran under one power cap; pct_of_roof_at_cell_clock is issue efficiency at this row's own clock, printed beside it; it is not the compute-bound gate input, and memory-shaped and cross-card work read it labelled as issue efficiency",1965.0,1815.0,1965 1965 1815 1815 1815 1815,dropping,304.655,22.76857566833496,5,ok,
