block_m,rows_per_expert,tiles,tokens,rep,ms_p50,ms_min,ms_stdev,iters,sm_clock_load_mhz,sm_clock_start_mhz,sm_clock_end_mhz,clock_samples_mhz,settle_ms,settle_calls,clock_level_ok,clock_drift_ok,clock_level_side,instrument,warmup_ms,trials,l2_flush,status,detail,prov_bandwidth,prov_bandwidth_source,prov_cuda_version,prov_driver_version,prov_git_dirty,prov_git_dirty_files,prov_git_sha,prov_gpu_name,prov_hostname,prov_instrument,prov_iters,prov_missing,prov_provenance_version,prov_python,prov_ridge,prov_ridge_source,prov_sglang,prov_target_ms,prov_torch,prov_triton,prov_utc,prov_vllm,prov_warmup_ms
128,256,2,1024,2,2.1851680278778076,2.1260480880737305,0.031024591276828148,182,1410.0,1455.0,1395.0,1455 1455 1395 1395 1410 1410 1425 1425 1410 1410 1350 1350 1425 1425 1410 1410 1410 1410 1410 1410 1410 1410 1395 1395,24.81171226501465,11,True,True,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,355.782240152359,3,True,ok,,4374.050104876781,"measured on this device: NVIDIA H200 (measured), 665.2 TFLOP/s bf16 over 4374.1 GB/s; calibrated 2026-09-10 at 43cfb31a",13.0,580.159.04,True,1,43cfb31a7e076e7a23c4a9331fba49351f396488,NVIDIA H200,eec145fd46b6,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,,iters=not supplied by caller; sglang=package not installed,1,3.12.3,152.0897603868627,"measured on this device: NVIDIA H200 (measured), 665.2 TFLOP/s bf16 over 4374.1 GB/s; calibrated 2026-09-10 at 43cfb31a",,400.0,2.13.0,3.7.1,2026-09-10T06:53:29+00:00,0.27.1,300.0
128,512,4,2048,2,4.384239912033081,4.1915202140808105,0.06736133211247261,92,1402.5,1410.0,1410.0,1410 1410 1380 1380 1380 1380 1395 1395 1395 1395 1350 1350 1395 1395 1410 1410 1410 1410 1410 1410 1410 1410 1410 1410,21.98214340209961,5,True,True,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,360.46976232528687,3,True,ok,,4374.050104876781,"measured on this device: NVIDIA H200 (measured), 665.2 TFLOP/s bf16 over 4374.1 GB/s; calibrated 2026-09-10 at 43cfb31a",13.0,580.159.04,True,1,43cfb31a7e076e7a23c4a9331fba49351f396488,NVIDIA H200,eec145fd46b6,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,,iters=not supplied by caller; sglang=package not installed,1,3.12.3,152.0897603868627,"measured on this device: NVIDIA H200 (measured), 665.2 TFLOP/s bf16 over 4374.1 GB/s; calibrated 2026-09-10 at 43cfb31a",,400.0,2.13.0,3.7.1,2026-09-10T06:53:29+00:00,0.27.1,300.0
128,1024,8,4096,2,8.721312046051025,8.414527893066406,0.21078733811910183,46,1402.5,1395.0,1395.0,1395 1410 1410 1395 1395 1395 1395 1410 1410 1410 1410 1350 1350 1395 1395 1410 1410 1395 1395 1410 1410 1410 1410 1395,17.719072341918945,2,True,True,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,344.5837755203247,3,True,ok,,4374.050104876781,"measured on this device: NVIDIA H200 (measured), 665.2 TFLOP/s bf16 over 4374.1 GB/s; calibrated 2026-09-10 at 43cfb31a",13.0,580.159.04,True,1,43cfb31a7e076e7a23c4a9331fba49351f396488,NVIDIA H200,eec145fd46b6,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,,iters=not supplied by caller; sglang=package not installed,1,3.12.3,152.0897603868627,"measured on this device: NVIDIA H200 (measured), 665.2 TFLOP/s bf16 over 4374.1 GB/s; calibrated 2026-09-10 at 43cfb31a",,400.0,2.13.0,3.7.1,2026-09-10T06:53:29+00:00,0.27.1,300.0
128,2048,16,8192,2,17.53113555908203,17.087520599365234,1.3332101966625067,23,1395.0,1410.0,1395.0,1410 1410 1410 1380 1380 1380 1380 1395 1395 1395 1395 1140 1140 1365 1365 1410 1410 1410 1410 1395 1395 1395 1395 1395,17.2458553314209,1,True,True,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,339.88768196105957,3,True,ok,,4374.050104876781,"measured on this device: NVIDIA H200 (measured), 665.2 TFLOP/s bf16 over 4374.1 GB/s; calibrated 2026-09-10 at 43cfb31a",13.0,580.159.04,True,1,43cfb31a7e076e7a23c4a9331fba49351f396488,NVIDIA H200,eec145fd46b6,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,,iters=not supplied by caller; sglang=package not installed,1,3.12.3,152.0897603868627,"measured on this device: NVIDIA H200 (measured), 665.2 TFLOP/s bf16 over 4374.1 GB/s; calibrated 2026-09-10 at 43cfb31a",,400.0,2.13.0,3.7.1,2026-09-10T06:53:29+00:00,0.27.1,300.0
128,4096,32,16384,2,36.29929733276367,35.852577209472656,3.253469371355571,11,1425.0,1425.0,1425.0,1425 1425 1425 1425 1425 1440 1440 1425 1425 1095 1095 1350 1350 1395 1395 1410 1410 1410 1410 1425 1425 1440 1440 1425,36.24262237548828,1,True,True,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,393.6879653930664,3,True,ok,,4374.050104876781,"measured on this device: NVIDIA H200 (measured), 665.2 TFLOP/s bf16 over 4374.1 GB/s; calibrated 2026-09-10 at 43cfb31a",13.0,580.159.04,True,1,43cfb31a7e076e7a23c4a9331fba49351f396488,NVIDIA H200,eec145fd46b6,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,,iters=not supplied by caller; sglang=package not installed,1,3.12.3,152.0897603868627,"measured on this device: NVIDIA H200 (measured), 665.2 TFLOP/s bf16 over 4374.1 GB/s; calibrated 2026-09-10 at 43cfb31a",,400.0,2.13.0,3.7.1,2026-09-10T06:53:29+00:00,0.27.1,300.0
128,32,1,128,3,0.992576003074646,0.9501439929008484,0.02418415338337799,399,1695.0,1665.0,1725.0,1665 1755 1755 1740 1740 1770 1770 1770 1770 1785 1785 1665 1665 1695 1695 1635 1635 1635 1635 1680 1680 1695 1695 1725 1725,23.954463958740234,22,False,True,high,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,360.0693430304527,3,True,ok,,4374.050104876781,"measured on this device: NVIDIA H200 (measured), 665.2 TFLOP/s bf16 over 4374.1 GB/s; calibrated 2026-09-10 at 43cfb31a",13.0,580.159.04,True,1,43cfb31a7e076e7a23c4a9331fba49351f396488,NVIDIA H200,eec145fd46b6,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,,iters=not supplied by caller; sglang=package not installed,1,3.12.3,152.0897603868627,"measured on this device: NVIDIA H200 (measured), 665.2 TFLOP/s bf16 over 4374.1 GB/s; calibrated 2026-09-10 at 43cfb31a",,400.0,2.13.0,3.7.1,2026-09-10T06:53:29+00:00,0.27.1,300.0
128,64,1,256,3,1.0808000564575195,0.9798719882965088,0.025602589159376427,371,1575.0,1575.0,1560.0,1575 1575 1545 1545 1545 1545 1560 1560 1590 1590 1635 1635 1620 1620 1650 1650 1620 1620 1605 1605 1560 1560 1545 1545 1560,23.964031219482422,21,False,True,high,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,366.8288631439209,3,True,ok,,4374.050104876781,"measured on this device: NVIDIA H200 (measured), 665.2 TFLOP/s bf16 over 4374.1 GB/s; calibrated 2026-09-10 at 43cfb31a",13.0,580.159.04,True,1,43cfb31a7e076e7a23c4a9331fba49351f396488,NVIDIA H200,eec145fd46b6,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,,iters=not supplied by caller; sglang=package not installed,1,3.12.3,152.0897603868627,"measured on this device: NVIDIA H200 (measured), 665.2 TFLOP/s bf16 over 4374.1 GB/s; calibrated 2026-09-10 at 43cfb31a",,400.0,2.13.0,3.7.1,2026-09-10T06:53:29+00:00,0.27.1,300.0
128,128,1,512,3,1.1232960224151611,1.024224042892456,0.020851311414318178,359,1410.0,1575.0,1410.0,1575 1575 1410 1410 1410 1410 1410 1410 1410 1410 1350 1350 1410 1410 1410 1410 1410 1410 1425 1425 1425 1425 1425 1425 1410,23.88230323791504,20,True,False,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,362.4838088750839,3,True,ok,,4374.050104876781,"measured on this device: NVIDIA H200 (measured), 665.2 TFLOP/s bf16 over 4374.1 GB/s; calibrated 2026-09-10 at 43cfb31a",13.0,580.159.04,True,1,43cfb31a7e076e7a23c4a9331fba49351f396488,NVIDIA H200,eec145fd46b6,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,,iters=not supplied by caller; sglang=package not installed,1,3.12.3,152.0897603868627,"measured on this device: NVIDIA H200 (measured), 665.2 TFLOP/s bf16 over 4374.1 GB/s; calibrated 2026-09-10 at 43cfb31a",,400.0,2.13.0,3.7.1,2026-09-10T06:53:29+00:00,0.27.1,300.0
128,256,2,1024,3,2.1846879720687866,2.126431941986084,0.025057834438290082,182,1410.0,1410.0,1395.0,1410 1425 1425 1410 1410 1410 1410 1425 1425 1410 1410 1395 1395 1410 1410 1410 1410 1410 1410 1410 1410 1410 1410 1395,22.673280715942383,10,True,True,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,350.5739197731018,3,True,ok,,4374.050104876781,"measured on this device: NVIDIA H200 (measured), 665.2 TFLOP/s bf16 over 4374.1 GB/s; calibrated 2026-09-10 at 43cfb31a",13.0,580.159.04,True,1,43cfb31a7e076e7a23c4a9331fba49351f396488,NVIDIA H200,eec145fd46b6,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,,iters=not supplied by caller; sglang=package not installed,1,3.12.3,152.0897603868627,"measured on this device: NVIDIA H200 (measured), 665.2 TFLOP/s bf16 over 4374.1 GB/s; calibrated 2026-09-10 at 43cfb31a",,400.0,2.13.0,3.7.1,2026-09-10T06:53:29+00:00,0.27.1,300.0
128,512,4,2048,3,4.3856000900268555,4.2420477867126465,0.066118465213033,91,1395.0,1395.0,1395.0,1395 1425 1425 1395 1395 1395 1395 1395 1395 1410 1410 1305 1305 1410 1410 1410 1410 1410 1410 1395 1395 1395 1395 1395,22.4564151763916,5,True,True,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,359.9874255657196,3,True,ok,,4374.050104876781,"measured on this device: NVIDIA H200 (measured), 665.2 TFLOP/s bf16 over 4374.1 GB/s; calibrated 2026-09-10 at 43cfb31a",13.0,580.159.04,True,1,43cfb31a7e076e7a23c4a9331fba49351f396488,NVIDIA H200,eec145fd46b6,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,,iters=not supplied by caller; sglang=package not installed,1,3.12.3,152.0897603868627,"measured on this device: NVIDIA H200 (measured), 665.2 TFLOP/s bf16 over 4374.1 GB/s; calibrated 2026-09-10 at 43cfb31a",,400.0,2.13.0,3.7.1,2026-09-10T06:53:29+00:00,0.27.1,300.0
128,1024,8,4096,3,8.71731185913086,8.534655570983887,0.25974155798363835,45,1395.0,1395.0,1410.0,1395 1410 1410 1410 1410 1395 1395 1395 1395 1395 1395 1155 1155 1395 1395 1410 1410 1395 1395 1395 1395 1410 1410,17.72313690185547,2,True,True,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,341.8404803276062,3,True,ok,,4374.050104876781,"measured on this device: NVIDIA H200 (measured), 665.2 TFLOP/s bf16 over 4374.1 GB/s; calibrated 2026-09-10 at 43cfb31a",13.0,580.159.04,True,1,43cfb31a7e076e7a23c4a9331fba49351f396488,NVIDIA H200,eec145fd46b6,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,,iters=not supplied by caller; sglang=package not installed,1,3.12.3,152.0897603868627,"measured on this device: NVIDIA H200 (measured), 665.2 TFLOP/s bf16 over 4374.1 GB/s; calibrated 2026-09-10 at 43cfb31a",,400.0,2.13.0,3.7.1,2026-09-10T06:53:29+00:00,0.27.1,300.0
128,2048,16,8192,3,17.53798484802246,17.10758399963379,1.07900038829439,23,1387.5,1410.0,1395.0,1410 1410 1380 1380 1380 1380 1365 1365 1395 1395 1110 1110 1380 1380 1410 1410 1395 1395 1380 1380 1395 1395 1395 1395,17.43027114868164,1,True,True,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,341.7996492385864,3,True,ok,,4374.050104876781,"measured on this device: NVIDIA H200 (measured), 665.2 TFLOP/s bf16 over 4374.1 GB/s; calibrated 2026-09-10 at 43cfb31a",13.0,580.159.04,True,1,43cfb31a7e076e7a23c4a9331fba49351f396488,NVIDIA H200,eec145fd46b6,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,,iters=not supplied by caller; sglang=package not installed,1,3.12.3,152.0897603868627,"measured on this device: NVIDIA H200 (measured), 665.2 TFLOP/s bf16 over 4374.1 GB/s; calibrated 2026-09-10 at 43cfb31a",,400.0,2.13.0,3.7.1,2026-09-10T06:53:29+00:00,0.27.1,300.0
128,4096,32,16384,3,36.381439208984375,35.68105697631836,3.548522833421579,10,1425.0,1410.0,1410.0,1410 1440 1440 1440 1440 1440 1440 1440 1440 1050 1050 1335 1335 1395 1395 1410 1410 1425 1425 1440 1440 1410,36.484703063964844,1,True,True,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,395.3689613342285,3,True,ok,,4374.050104876781,"measured on this device: NVIDIA H200 (measured), 665.2 TFLOP/s bf16 over 4374.1 GB/s; calibrated 2026-09-10 at 43cfb31a",13.0,580.159.04,True,1,43cfb31a7e076e7a23c4a9331fba49351f396488,NVIDIA H200,eec145fd46b6,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,,iters=not supplied by caller; sglang=package not installed,1,3.12.3,152.0897603868627,"measured on this device: NVIDIA H200 (measured), 665.2 TFLOP/s bf16 over 4374.1 GB/s; calibrated 2026-09-10 at 43cfb31a",,400.0,2.13.0,3.7.1,2026-09-10T06:53:29+00:00,0.27.1,300.0
