setting,num_stages,num_warps,group_m,block_m,tiles,rows_per_expert,tokens,rep,ms_p50,ms_min,ms_stdev,iters,status,detail,instrument,warmup_ms,trials,sm_clock_load_mhz,sm_clock_start_mhz,sm_clock_end_mhz,clock_samples_mhz,power_w,clock_level_ok,clock_drift_ok,l2_flush,clock_level_side
s2w4g1,2,4,1,64,1,64,256,2,0.8708480000495911,0.8384960293769836,0.017797116300122807,460,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,363.0829453468323,3,1545.0,1590.0,1590.0,1590 1680 1680 1620 1620 1575 1575 1515 1515 1515 1515 1440 1440 1530 1530 1530 1530 1500 1500 1545 1545 1575 1575 1620 1620 1590,689.355,True,True,True,
s3w4g1,3,4,1,64,1,64,256,2,0.7767360210418701,0.7399359941482544,0.02827778338446595,508,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,389.8956477046013,3,1440.0,1710.0,1440.0,1710 1710 1440 1440 1440 1440 1455 1455 1455 1455 1065 1065 1410 1410 1440 1440 1440 1440 1440 1440 1455 1455 1455 1455 1440 1440,695.103,True,False,True,
s4w8g1,4,8,1,64,2,128,512,2,1.5094079971313477,1.4290239810943604,0.03948736543568552,262,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,362.9175714254379,3,1387.5,1380.0,1380.0,1380 1410 1410 1350 1350 1320 1320 1410 1410 1320 1320 1290 1290 1395 1395 1335 1335 1395 1395 1410 1410 1395 1395 1380,685.259,False,True,True,low
s2w4g1,2,4,1,64,2,128,512,2,1.5456960201263428,1.4838080406188965,0.05140875878510777,257,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,363.1248016357422,3,1530.0,1470.0,1470.0,1470 1470 1665 1665 1530 1530 1530 1530 1620 1620 1350 1350 1410 1410 1545 1545 1620 1620 1680 1680 1665 1665 1500 1500 1470,690.412,True,True,True,
s3w8g64,3,8,64,64,2,128,512,2,1.3511680364608765,1.2800639867782593,0.09246899739222403,291,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,363.2630399465561,3,1425.0,1515.0,1425.0,1515 1515 1410 1410 1440 1440 1440 1440 1410 1410 990 990 1395 1395 1440 1440 1425 1425 1425 1425 1425 1425 1425 1425 1425,694.944,True,False,True,
s2w8g1,2,8,1,64,2,128,512,2,1.6564000248908997,1.5862720012664795,0.052178416617583497,240,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,361.760928273201,3,1500.0,1680.0,1500.0,1680 1680 1500 1500 1500 1500 1515 1515 1530 1530 1230 1230 1455 1455 1500 1500 1500 1500 1500 1500 1515 1515 1500 1500 1500,696.185,True,False,True,
s5w8g1,5,8,1,64,2,128,512,2,1.5211840271949768,1.4165760278701782,0.05538890364246628,260,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,365.42294788360596,3,1410.0,1380.0,1410.0,1380 1440 1440 1380 1380 1380 1380 1425 1425 1410 1410 1230 1230 1380 1380 1410 1410 1440 1440 1395 1395 1440 1440 1410,693.847,True,True,True,
s3w8g16,3,8,16,64,2,128,512,2,1.3424479961395264,1.30348801612854,0.033537687847044355,298,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,363.6713000535965,3,1410.0,1425.0,1410.0,1425 1410 1410 1395 1395 1410 1410 1425 1425 1395 1395 1350 1350 1440 1440 1410 1410 1425 1425 1410 1410 1410 1410 1410 1410,689.611,True,True,True,
s3w4g1,3,4,1,64,2,128,512,2,1.4599039554595947,1.3482240438461304,0.06616204727675001,273,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,359.7438385486603,3,1410.0,1410.0,1395.0,1410 1410 1410 1410 1365 1365 1410 1410 1395 1395 1035 1035 1275 1275 1425 1425 1425 1425 1440 1440 1425 1425 1425 1425 1395,695.744,True,True,True,
s3w8g8,3,8,8,64,2,128,512,2,1.3046400547027588,1.2716799974441528,0.059223520009270295,303,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,362.31196653842926,3,1425.0,1440.0,1425.0,1440 1440 1440 1440 1425 1425 1425 1425 1425 1425 1065 1065 1395 1395 1425 1425 1395 1395 1410 1410 1425 1425 1440 1440 1425,692.09,True,True,True,
s3w8g1,3,8,1,64,2,128,512,2,1.5180479884147644,1.384384036064148,0.06246643810562189,266,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,359.1433570384979,3,1395.0,1650.0,1425.0,1650 1650 1350 1350 1350 1350 1395 1395 1425 1425 990 990 1380 1380 1425 1425 1395 1395 1365 1365 1395 1395 1425 1425 1425,694.718,True,False,True,
s3w8g1,3,8,1,64,3,192,768,2,2.253119945526123,2.1678719520568848,0.16422182957413123,176,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,352.96310353279114,3,1395.0,1455.0,1365.0,1455 1455 1380 1380 1395 1395 1380 1380 1410 1410 810 810 1305 1305 1410 1410 1410 1410 1410 1410 1395 1395 1365 1365,693.194,True,False,True,
s3w8g16,3,8,16,64,3,192,768,2,1.9516479969024658,1.8567039966583252,0.058021460737558136,201,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,367.7313586473465,3,1440.0,1425.0,1455.0,1425 1455 1455 1455 1455 1470 1470 1485 1485 1440 1440 1335 1335 1440 1440 1440 1440 1455 1455 1440 1440 1440 1440 1455,694.999,True,True,True,
s5w8g1,5,8,1,64,3,192,768,2,2.2806079387664795,2.1150081157684326,0.17162758486157678,175,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,350.004257440567,3,1365.0,1545.0,1380.0,1545 1545 1305 1305 1320 1320 1335 1335 1350 1350 735 735 1320 1320 1410 1410 1410 1410 1395 1395 1395 1395 1380 1380,694.566,False,False,True,low
s3w8g8,3,8,8,64,3,192,768,2,1.955568015575409,1.847551941871643,0.060270375467451336,204,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,392.737921833992,3,1425.0,1515.0,1425.0,1515 1515 1425 1425 1425 1425 1410 1410 1440 1440 1275 1275 1425 1425 1410 1410 1410 1410 1410 1410 1425 1425 1425 1425,693.434,True,False,True,
s4w8g1,4,8,1,64,3,192,768,2,2.2767679691314697,2.211456060409546,0.16524817772624598,175,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,353.4154233932495,3,1350.0,1395.0,1350.0,1395 1350 1350 1335 1335 1350 1350 1365 1365 1365 1365 1155 1155 1395 1395 1380 1380 1395 1395 1350 1350 1320 1320 1350,692.422,False,True,True,low
s2w8g1,2,8,1,64,3,192,768,2,2.44979190826416,2.3837759494781494,0.09057187953539213,163,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,348.7274613380432,3,1485.0,1470.0,1515.0,1470 1470 1530 1530 1530 1530 1500 1500 1470 1470 1320 1320 1380 1380 1500 1500 1485 1485 1470 1470 1485 1485 1515 1515,693.547,True,True,True,
s3w8g64,3,8,64,64,3,192,768,2,1.9643200039863586,1.8488320112228394,0.0985261328135813,202,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,364.45455944538116,3,1440.0,1440.0,1440.0,1440 1500 1500 1440 1440 1455 1455 1440 1485 1485 1110 1110 1425 1425 1440 1440 1440 1440 1455 1455 1440 1440 1440 1440,695.804,True,True,True,
s3w4g1,3,4,1,64,3,192,768,2,2.166304111480713,2.0972158908843994,0.17409789069161924,183,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,389.52610898017883,3,1410.0,1425.0,1410.0,1425 1425 1395 1395 1395 1395 1410 1410 1440 1440 1095 1095 1365 1365 1440 1440 1410 1410 1425 1425 1395 1395 1395 1395 1410,694.138,True,True,True,
s2w4g1,2,4,1,64,3,192,768,2,2.0604960918426514,1.9834879636764526,0.09856610868349983,194,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,355.9336943626404,3,1440.0,1440.0,1440.0,1440 1455 1455 1440 1440 1440 1440 1440 1440 1440 1440 1185 1185 1425 1425 1425 1425 1440 1440 1425 1425 1425 1425 1440 1440,695.04,True,True,True,
s3w8g16,3,8,16,256,1,256,1024,2,2.11953604221344,1.9941760301589966,0.09050728793676074,190,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,358.14892959594727,3,1620.0,1650.0,1605.0,1650 1620 1620 1620 1620 1620 1620 1635 1635 1470 1470 1440 1440 1575 1575 1665 1665 1680 1680 1680 1680 1650 1650 1605 1605,691.965,False,True,True,high
s3w8g64,3,8,64,64,4,256,1024,2,2.5687038898468018,2.4876480102539062,0.22109010232536028,153,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,363.1290922164917,3,1447.5,1440.0,1440.0,1440 1440 1470 1470 1470 1470 1470 1470 1470 1470 1455 1455 1455 1455 1440 1440 1440 1440 1410 1410 1440 1440 1440 1440,695.1905,True,True,True,
s2w8g1,2,8,1,64,4,256,1024,2,3.2767040729522705,3.1928958892822266,0.12595744557988794,123,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,351.3214430809021,3,1485.0,1515.0,1470.0,1515 1485 1485 1470 1470 1470 1470 1485 1485 1455 1455 1140 1140 1440 1440 1545 1545 1515 1515 1530 1530 1485 1485 1470,693.5429999999999,True,True,True,
s2w8g1,2,8,1,256,1,256,1024,2,2.2177919149398804,2.1525120735168457,0.08641315218780318,180,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,355.4662046432495,3,1770.0,1755.0,1800.0,1755 1755 1815 1815 1785 1785 1770 1770 1725 1725 1575 1575 1515 1515 1770 1770 1710 1710 1710 1770 1770 1770 1770 1800 1800,689.136,False,True,True,high
s5w8g1,5,8,1,64,4,256,1024,2,3.027151942253113,2.9503040313720703,0.1434328489765533,130,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,347.59427070617676,3,1380.0,1380.0,1380.0,1380 1380 1380 1380 1380 1380 1380 1380 1395 1395 870 870 1320 1320 1395 1395 1365 1365 1365 1365 1350 1350 1380 1380,691.756,False,True,True,low
s3w8g1,3,8,1,256,1,256,1024,2,2.0682400465011597,2.0021119117736816,0.05417098931855456,192,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,356.1889293193817,3,1657.5,1665.0,1665.0,1665 1665 1680 1680 1650 1650 1620 1620 1635 1635 1605 1605 1560 1560 1680 1680 1680 1680 1620 1620 1695 1695 1665 1665,685.1545,False,True,True,high
s2w4g1,2,4,1,256,1,256,1024,2,2.3355839252471924,2.25216007232666,0.06462887150967529,172,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,379.2805438041687,3,1837.5,1935.0,1785.0,1935 1935 1845 1845 1860 1860 1905 1905 1890 1890 1560 1560 1770 1770 1800 1800 1875 1875 1830 1830 1815 1815 1785 1785,691.4045000000001,False,False,True,high
s4w8g1,4,8,1,64,4,256,1024,2,3.041248083114624,2.941375970840454,0.13763405991094255,129,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,346.1521944999695,3,1380.0,1260.0,1365.0,1260 1320 1320 1380 1380 1380 1380 1380 1380 1380 1380 1065 1065 1380 1380 1395 1395 1380 1380 1305 1305 1335 1335 1365,694.088,False,False,True,low
s3w8g64,3,8,64,256,1,256,1024,2,2.127392053604126,2.0196480751037598,0.06515714532865416,188,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,382.4529309272766,3,1620.0,1755.0,1650.0,1755 1755 1635 1635 1620 1620 1605 1605 1605 1605 1410 1410 1545 1545 1620 1620 1635 1635 1620 1620 1665 1665 1650 1650,692.8969999999999,False,False,True,high
s5w8g1,5,8,1,256,1,256,1024,2,1.9891200065612793,1.9012160301208496,0.07107735347058594,200,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,367.17039728164673,3,1680.0,1665.0,1680.0,1665 1725 1725 1665 1665 1680 1680 1680 1680 1725 1725 1470 1470 1635 1635 1680 1680 1680 1680 1665 1665 1680 1680 1680,692.505,False,True,True,high
s3w4g1,3,4,1,64,4,256,1024,2,2.902559995651245,2.7307519912719727,0.1686726416670347,137,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,360.3264334201813,3,1395.0,1395.0,1395.0,1395 1395 1395 1395 1395 1395 1410 1410 1395 1395 1275 1275 1095 1095 1425 1425 1410 1410 1395 1395 1410 1410 1395 1395,693.6065,True,True,True,
s3w8g8,3,8,8,64,4,256,1024,2,2.4360640048980713,2.32476806640625,0.1520918804630204,165,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,362.69935965538025,3,1485.0,1545.0,1470.0,1545 1545 1470 1470 1470 1470 1485 1485 1455 1455 1110 1110 1440 1440 1500 1500 1485 1485 1500 1500 1485 1485 1500 1500 1470,693.975,True,True,True,
s3w8g8,3,8,8,256,1,256,1024,2,2.091952085494995,2.009216070175171,0.08271396028840365,190,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,361.83084750175476,3,1635.0,1695.0,1635.0,1695 1695 1665 1665 1635 1635 1680 1680 1710 1710 1365 1365 1575 1575 1605 1605 1605 1605 1605 1605 1665 1665 1635 1635,693.73,False,True,True,high
s3w8g1,3,8,1,64,4,256,1024,2,3.025744080543518,2.942431926727295,0.13269786409160247,134,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,363.8642244338989,3,1380.0,1395.0,1380.0,1395 1395 1395 1365 1365 1350 1350 1395 1395 1320 1320 1050 1050 1365 1365 1410 1410 1395 1395 1380 1380 1365 1365 1380 1380,695.461,False,True,True,low
s3w8g16,3,8,16,64,4,256,1024,2,2.4572160243988037,2.329792022705078,0.11569549822690745,161,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,355.05674052238464,3,1470.0,1470.0,1470.0,1470 1470 1470 1470 1470 1470 1455 1455 1470 1470 1320 1320 1365 1365 1500 1500 1455 1455 1470 1470 1470 1470 1470 1470,693.9345,True,True,True,
s4w8g1,4,8,1,256,1,256,1024,2,1.982591986656189,1.8910080194473267,0.06560950327755935,202,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,380.9425288438797,3,1680.0,1755.0,1695.0,1755 1755 1680 1680 1680 1680 1695 1695 1695 1695 1470 1470 1650 1650 1680 1680 1665 1665 1665 1665 1680 1680 1695 1695 1695,692.489,False,True,True,high
s2w4g1,2,4,1,64,4,256,1024,2,2.7904319763183594,2.636960029602051,0.08932234157389285,142,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,345.94144320487976,3,1440.0,1455.0,1440.0,1455 1470 1470 1425 1425 1440 1440 1440 1440 1470 1470 1200 1200 1440 1440 1455 1455 1470 1470 1440 1440 1440 1440 1440,695.174,True,True,True,
s3w4g1,3,4,1,256,1,256,1024,2,2.1424639225006104,2.033087968826294,0.08966696618673531,188,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,359.37225890159607,3,1770.0,1890.0,1770.0,1890 1890 1800 1800 1785 1785 1770 1770 1770 1770 1455 1455 1665 1665 1755 1755 1770 1770 1785 1785 1785 1785 1785 1785 1770,692.864,False,False,True,high
s4w8g1,4,8,1,64,5,320,1280,2,3.7832800149917603,3.6794559955596924,0.3019008263892756,106,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,351.98713731765747,3,1365.0,1395.0,1365.0,1395 1395 1365 1365 1380 1380 1365 1365 1380 1380 675 675 1335 1335 1380 1380 1365 1365 1365 1365 1365 1365 1365 1365,693.4385,False,True,True,low
s5w8g1,5,8,1,64,5,320,1280,2,3.7530879974365234,3.6110079288482666,0.38060969074385953,106,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,347.35280108451843,3,1395.0,1410.0,1395.0,1410 1425 1425 1395 1395 1395 1395 1395 1395 1350 1350 975 975 1320 1320 1395 1395 1425 1425 1395 1395 1395 1395 1395,694.722,True,True,True,
s3w8g1,3,8,1,64,5,320,1280,2,3.7600479125976562,3.627903938293457,0.28100248849760934,104,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,351.97465467453003,3,1380.0,1350.0,1380.0,1350 1350 1395 1395 1395 1395 1395 1395 1395 1395 1095 1095 1230 1230 1365 1365 1380 1380 1365 1365 1380 1380 1380 1380,695.276,False,True,True,low
s3w8g64,3,8,64,64,5,320,1280,2,3.229744076728821,3.126688003540039,0.09203830870384284,124,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,351.9140784740448,3,1455.0,1440.0,1455.0,1440 1455 1455 1455 1455 1455 1455 1470 1470 1455 1455 1305 1305 1470 1470 1470 1470 1470 1470 1455 1455 1455 1455 1455,693.811,True,True,True,
s2w8g1,2,8,1,64,5,320,1280,2,3.982975959777832,3.848576068878174,0.1362864057430611,100,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,362.8101451396942,3,1462.5,1590.0,1470.0,1590 1590 1470 1470 1455 1455 1470 1470 1455 1455 1170 1170 1425 1425 1470 1470 1455 1455 1455 1455 1515 1515 1470 1470,694.0930000000001,True,False,True,
s3w4g1,3,4,1,64,5,320,1280,2,3.656575918197632,3.493311882019043,0.13504259899884175,108,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,390.0002861022949,3,1395.0,1425.0,1380.0,1425 1425 1395 1395 1395 1395 1395 1395 1380 1380 1140 1140 1395 1395 1395 1395 1395 1395 1380 1380 1395 1395 1380 1380,695.2574999999999,True,True,True,
s3w8g8,3,8,8,64,5,320,1280,2,3.169983983039856,3.0576000213623047,0.12953479785164274,124,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,352.43305826187134,3,1455.0,1455.0,1455.0,1455 1455 1455 1455 1455 1455 1455 1455 1455 1455 1245 1245 1380 1380 1485 1485 1455 1455 1455 1455 1455 1455 1455 1455,692.551,True,True,True,
s2w4g1,2,4,1,64,5,320,1280,2,3.505728006362915,3.3341119289398193,0.15480295699851424,113,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,351.841374874115,3,1455.0,1440.0,1440.0,1440 1455 1455 1455 1455 1455 1455 1455 1455 1395 1395 1215 1215 1425 1425 1455 1455 1440 1440 1455 1455 1455 1455 1440,696.793,True,True,True,
s3w8g16,3,8,16,64,5,320,1280,2,3.147455930709839,3.0119359493255615,0.09592491391949515,125,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,353.7346866130829,3,1470.0,1440.0,1455.0,1440 1500 1500 1470 1470 1470 1470 1470 1470 1515 1515 1260 1260 1470 1470 1500 1500 1455 1455 1455 1455 1455 1455 1455,693.665,True,True,True,
s2w4g1,2,4,1,64,6,384,1536,2,4.099167823791504,3.914623975753784,0.37045462297303816,97,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,366.60733103752136,3,1440.0,1455.0,1455.0,1455 1455 1440 1440 1425 1425 1425 1425 1425 1425 885 885 1290 1290 1440 1440 1455 1455 1455 1455 1440 1440 1455 1455,692.7484999999999,True,True,True,
s3w8g1,3,8,1,64,6,384,1536,2,4.562496185302734,4.45417594909668,0.2191356431246549,87,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,372.234335899353,3,1372.5,1395.0,1380.0,1395 1395 1395 1395 1395 1395 1380 1380 1395 1395 960 960 1335 1335 1365 1365 1350 1350 1305 1305 1350 1350 1380 1380,694.732,False,True,True,low
s3w4g1,3,4,1,64,6,384,1536,2,4.421184062957764,4.236000061035156,0.2337842942627501,91,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,361.5972123146057,3,1380.0,1395.0,1380.0,1395 1365 1365 1365 1365 1380 1380 1380 1380 1170 1170 1245 1245 1410 1410 1425 1425 1410 1410 1380 1380 1395 1395 1380,693.579,False,True,True,low
s2w8g1,2,8,1,64,6,384,1536,2,4.8397438526153564,4.695968151092529,0.18524046157524546,82,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,377.48569917678833,3,1455.0,1470.0,1455.0,1470 1470 1485 1485 1455 1455 1470 1470 1440 1440 1050 1050 1440 1440 1470 1470 1455 1455 1455 1455 1470 1470 1455 1455,692.0435,True,True,True,
s3w8g64,3,8,64,64,6,384,1536,2,3.877071976661682,3.731935977935791,0.10636693745670531,100,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,353.2395215034485,3,1455.0,1440.0,1455.0,1440 1455 1455 1455 1455 1455 1455 1485 1485 1470 1470 1305 1305 1455 1455 1470 1470 1425 1425 1470 1470 1455 1455,694.126,True,True,True,
s4w8g1,4,8,1,64,6,384,1536,2,4.539232015609741,4.448575973510742,0.246865404707591,88,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,364.70665740966797,3,1350.0,1305.0,1365.0,1305 1350 1350 1350 1350 1335 1335 1320 1320 1215 1215 1200 1200 1365 1365 1380 1380 1380 1380 1365 1365 1350 1350 1365,694.6115,False,True,True,low
s5w8g1,5,8,1,64,6,384,1536,2,4.522847890853882,4.434688091278076,0.3129994458208173,88,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,366.2742085456848,3,1387.5,1395.0,1380.0,1395 1395 1410 1410 1395 1395 1380 1380 1380 1380 765 765 1320 1320 1380 1380 1395 1395 1395 1395 1395 1395 1380 1380,695.0595000000001,False,True,True,low
s3w8g16,3,8,16,64,6,384,1536,2,3.7136640548706055,3.5754880905151367,0.1420842186065581,105,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,366.273729801178,3,1470.0,1440.0,1485.0,1440 1485 1485 1470 1470 1470 1470 1470 1470 1500 1500 1275 1275 1470 1470 1485 1485 1485 1485 1455 1455 1500 1500 1485,694.401,True,True,True,
s3w8g8,3,8,8,64,6,384,1536,2,3.75380802154541,3.6095359325408936,0.15340795535099974,106,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,364.7343969345093,3,1470.0,1485.0,1455.0,1485 1485 1455 1455 1470 1470 1455 1455 1470 1470 1125 1125 1440 1440 1485 1485 1485 1485 1485 1485 1470 1470 1455 1455,692.7355,True,True,True,
s2w8g1,2,8,1,64,7,448,1792,2,5.580480098724365,5.340384006500244,0.45963172464419183,73,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,360.1488947868347,3,1485.0,1545.0,1485.0,1545 1515 1515 1485 1485 1500 1500 1485 1485 945 945 1125 1125 1425 1425 1470 1470 1470 1470 1560 1560 1455 1455 1485 1485,675.535,True,True,True,
s3w8g1,3,8,1,64,7,448,1792,2,5.32368016242981,5.183296203613281,0.19862506906096378,74,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,357.71478033065796,3,1327.5,1320.0,1335.0,1320 1320 1365 1365 1350 1350 1395 1395 1395 1395 1230 1230 1245 1245 1350 1350 1305 1305 1245 1245 1305 1305 1335 1335,695.0615,False,True,True,low
s3w4g1,3,4,1,64,7,448,1792,2,5.187071800231934,5.008096218109131,0.28115146676177666,77,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,349.6065263748169,3,1380.0,1395.0,1365.0,1395 1380 1380 1365 1365 1365 1365 1365 1365 1380 1380 1110 1110 1365 1365 1410 1410 1410 1410 1410 1410 1380 1380 1365,694.1320000000001,False,True,True,low
s3w8g8,3,8,8,64,7,448,1792,2,4.396224021911621,4.24179220199585,0.11151230332344234,90,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,360.4849944114685,3,1470.0,1455.0,1470.0,1455 1515 1515 1470 1470 1485 1485 1485 1485 1485 1485 1305 1305 1455 1455 1455 1455 1470 1470 1470 1470 1485 1485 1470,692.993,True,True,True,
s2w4g1,2,4,1,64,7,448,1792,2,4.571280002593994,4.418911933898926,0.27544035597675504,86,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,369.11459159851074,3,1425.0,1410.0,1425.0,1410 1410 1410 1410 1425 1425 1425 1425 1425 1425 1050 1050 1320 1320 1455 1455 1440 1440 1425 1425 1425 1425 1425 1425,695.6185,True,True,True,
s3w8g16,3,8,16,64,7,448,1792,2,4.336687803268433,4.2203521728515625,0.10507872220993783,92,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,354.0733451843262,3,1477.5,1485.0,1485.0,1485 1455 1455 1455 1455 1485 1485 1485 1485 1455 1455 1350 1350 1500 1500 1485 1485 1485 1485 1470 1470 1470 1470 1485,693.223,True,True,True,
s4w8g1,4,8,1,64,7,448,1792,2,5.284512042999268,5.184703826904297,0.5445425354630022,75,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,352.72518730163574,3,1342.5,1320.0,1335.0,1320 1395 1395 1305 1305 1350 1350 1335 1335 1320 1320 645 645 1350 1350 1380 1380 1365 1365 1320 1320 1350 1350 1335,695.449,False,True,True,low
s5w8g1,5,8,1,64,7,448,1792,2,5.270912170410156,5.082143783569336,0.26901986221739344,75,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,350.0538911819458,3,1380.0,1380.0,1380.0,1380 1380 1380 1380 1365 1365 1380 1380 1380 1380 1155 1155 1275 1275 1380 1380 1350 1350 1335 1335 1380 1380 1380 1380,693.8245,False,True,True,low
s3w8g64,3,8,64,64,7,448,1792,2,4.56444787979126,4.284671783447266,0.12782434010935942,87,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,367.3135676383972,3,1470.0,1470.0,1455.0,1470 1455 1455 1455 1455 1470 1470 1470 1470 1455 1455 1290 1290 1485 1485 1470 1470 1470 1470 1455 1455 1470 1470 1455,695.083,True,True,True,
s2w4g1,2,4,1,256,2,512,2048,2,4.549503803253174,4.506303787231445,0.16884819354880062,87,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,350.2973737716675,3,1852.5,1860.0,1845.0,1860 1860 1875 1875 1875 1875 1860 1860 1875 1875 1605 1605 1605 1605 1815 1815 1860 1860 1830 1830 1845 1845 1845 1845,681.2139999999999,False,True,True,high
s3w8g64,3,8,64,64,8,512,2048,2,5.193215847015381,4.939648151397705,0.12550721311773852,75,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,358.4283480644226,3,1440.0,1440.0,1440.0,1440 1425 1425 1455 1455 1470 1470 1470 1470 1425 1425 1380 1380 1485 1485 1455 1455 1440 1440 1440 1440 1440 1440,692.81,True,True,True,
s2w8g1,2,8,1,64,8,512,2048,2,6.448495864868164,6.228991985321045,0.36417522545826214,62,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,349.47037410736084,3,1440.0,1515.0,1440.0,1515 1485 1485 1440 1440 1440 1440 1440 1440 1395 1395 1125 1125 1440 1440 1470 1470 1455 1455 1500 1500 1455 1455 1440,693.5765,True,True,True,
s3w8g8,3,8,8,64,8,512,2048,2,4.720319986343384,4.561215877532959,0.13825743851380323,84,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,361.6576318740845,3,1492.5,1515.0,1485.0,1515 1515 1530 1530 1515 1515 1590 1590 1545 1545 1305 1305 1470 1470 1485 1485 1455 1455 1500 1500 1485 1485 1485 1485,693.1835,True,True,True,
s3w4g1,3,4,1,64,8,512,2048,2,5.910943984985352,5.719967842102051,0.3340010477095988,67,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,355.21168088912964,3,1380.0,1395.0,1380.0,1395 1395 1380 1380 1350 1350 1335 1335 1380 1380 1155 1155 1230 1230 1395 1395 1410 1410 1395 1395 1395 1395 1380 1380,695.7985000000001,False,True,True,low
s5w8g1,5,8,1,64,8,512,2048,2,6.036352157592773,5.87388801574707,0.3103719286551684,67,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,392.60460567474365,3,1372.5,1410.0,1380.0,1410 1410 1380 1380 1380 1380 1365 1365 1350 1350 1185 1185 1380 1380 1365 1365 1350 1350 1365 1365 1380 1380 1380 1380,694.3525,False,True,True,low
