"ID","Process ID","Process Name","Host Name","thread Domain:Push/Pop_Range:PL_Type:PL_Value:CLR_Type:Color:Msg_Type:Msg","Id:Domain:Start/Stop_Range:PL_Type:PL_Value:CLR_Type:Color:Msg_Type:Msg","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","c2clink__enabled_mask","c2clink__present","device__attribute_architecture","device__attribute_async_engine_count","device__attribute_can_flush_remote_writes","device__attribute_can_map_host_memory","device__attribute_can_tex2d_gather","device__attribute_can_use_64_bit_stream_mem_ops","device__attribute_can_use_64_bit_stream_mem_ops_v1","device__attribute_can_use_host_pointer_for_registered_mem","device__attribute_can_use_stream_mem_ops_v1","device__attribute_can_use_stream_wait_value_nor","device__attribute_can_use_stream_wait_value_nor_v1","device__attribute_chip","device__attribute_clock_rate","device__attribute_cluster_launch","device__attribute_compute_capability_major","device__attribute_compute_capability_minor","device__attribute_compute_mode","device__attribute_compute_preemption_supported","device__attribute_concurrent_kernels","device__attribute_concurrent_managed_access","device__attribute_confidential_computing_mode","device__attribute_cooperative_launch","device__attribute_cooperative_multi_device_launch","device__attribute_deferred_mapping_cuda_array_supported","device__attribute_device_index","device__attribute_direct_managed_mem_access_from_host","device__attribute_display_name","device__attribute_dma_buf_supported","device__attribute_ecc_enabled","device__attribute_fb_bus_width","device__attribute_fbp_count","device__attribute_generic_compression_supported","device__attribute_global_l1_cache_supported","device__attribute_global_memory_bus_width","device__attribute_gpu_direct_rdma_flush_writes_options","device__attribute_gpu_direct_rdma_supported","device__attribute_gpu_direct_rdma_with_cuda_vmm_supported","device__attribute_gpu_direct_rdma_writes_ordering","device__attribute_gpu_overlap","device__attribute_gpu_pci_device_id","device__attribute_gpu_pci_ext_device_id","device__attribute_gpu_pci_ext_downstream_link_rate","device__attribute_gpu_pci_ext_downstream_link_width","device__attribute_gpu_pci_ext_gen","device__attribute_gpu_pci_ext_gpu_gen","device__attribute_gpu_pci_ext_gpu_link_rate","device__attribute_gpu_pci_ext_gpu_link_width","device__attribute_gpu_pci_revision_id","device__attribute_gpu_pci_sub_system_id","device__attribute_handle_type_fabric_supported","device__attribute_handle_type_posix_file_descriptor_supported","device__attribute_handle_type_win32_handle_supported","device__attribute_handle_type_win32_kmt_handle_supported","device__attribute_host_native_atomic_supported","device__attribute_host_numa_id","device__attribute_host_register_supported","device__attribute_implementation","device__attribute_integrated","device__attribute_ipc_event_supported","device__attribute_kernel_exec_timeout","device__attribute_l2_cache_size","device__attribute_l2s_count","device__attribute_limits_max_cta_per_sm","device__attribute_limits_num_tpcs","device__attribute_local_l1_cache_supported","device__attribute_managed_memory","device__attribute_max_access_policy_window_size","device__attribute_max_block_dim_x","device__attribute_max_block_dim_y","device__attribute_max_block_dim_z","device__attribute_max_blocks_per_multiprocessor","device__attribute_max_gpu_frequency_khz","device__attribute_max_grid_dim_x","device__attribute_max_grid_dim_y","device__attribute_max_grid_dim_z","device__attribute_max_ipc_per_multiprocessor","device__attribute_max_ipc_per_scheduler","device__attribute_max_mem_frequency_khz","device__attribute_max_persisting_l2_cache_size","device__attribute_max_pitch","device__attribute_max_registers_per_block","device__attribute_max_registers_per_multiprocessor","device__attribute_max_registers_per_thread","device__attribute_max_shared_memory_per_block","device__attribute_max_shared_memory_per_block_optin","device__attribute_max_shared_memory_per_multiprocessor","device__attribute_max_threads_per_block","device__attribute_max_threads_per_multiprocessor","device__attribute_max_warps_per_multiprocessor","device__attribute_max_warps_per_scheduler","device__attribute_maximum_surface1d_layered_layers","device__attribute_maximum_surface1d_layered_width","device__attribute_maximum_surface1d_width","device__attribute_maximum_surface2d_height","device__attribute_maximum_surface2d_layered_height","device__attribute_maximum_surface2d_layered_layers","device__attribute_maximum_surface2d_layered_width","device__attribute_maximum_surface2d_width","device__attribute_maximum_surface3d_depth","device__attribute_maximum_surface3d_height","device__attribute_maximum_surface3d_width","device__attribute_maximum_surfacecubemap_layered_layers","device__attribute_maximum_surfacecubemap_layered_width","device__attribute_maximum_surfacecubemap_width","device__attribute_maximum_texture1d_layered_layers","device__attribute_maximum_texture1d_layered_width","device__attribute_maximum_texture1d_linear_width","device__attribute_maximum_texture1d_mipmapped_width","device__attribute_maximum_texture1d_width","device__attribute_maximum_texture2d_gather_height","device__attribute_maximum_texture2d_gather_width","device__attribute_maximum_texture2d_height","device__attribute_maximum_texture2d_layered_height","device__attribute_maximum_texture2d_layered_layers","device__attribute_maximum_texture2d_layered_width","device__attribute_maximum_texture2d_linear_height","device__attribute_maximum_texture2d_linear_pitch","device__attribute_maximum_texture2d_linear_width","device__attribute_maximum_texture2d_mipmapped_height","device__attribute_maximum_texture2d_mipmapped_width","device__attribute_maximum_texture2d_width","device__attribute_maximum_texture3d_depth","device__attribute_maximum_texture3d_depth_alternate","device__attribute_maximum_texture3d_height","device__attribute_maximum_texture3d_height_alternate","device__attribute_maximum_texture3d_width","device__attribute_maximum_texture3d_width_alternate","device__attribute_maximum_texturecubemap_layered_layers","device__attribute_maximum_texturecubemap_layered_width","device__attribute_maximum_texturecubemap_width","device__attribute_mem_sync_domain_count","device__attribute_memory_clock_rate","device__attribute_memory_pools_supported","device__attribute_mempool_supported_handle_types","device__attribute_mps_enabled","device__attribute_multi_gpu_board","device__attribute_multi_gpu_board_group_id","device__attribute_multicast_supported","device__attribute_multiprocessor_count","device__attribute_num_l2s_per_fbp","device__attribute_num_schedulers_per_multiprocessor","device__attribute_num_tex_per_multiprocessor","device__attribute_numa_config","device__attribute_pageable_memory_access","device__attribute_pageable_memory_access_uses_host_page_tables","device__attribute_pci_bus_id","device__attribute_pci_device_id","device__attribute_pci_domain_id","device__attribute_ram_location","device__attribute_ram_type","device__attribute_reserved_shared_memory_per_block","device__attribute_sass_level","device__attribute_single_to_double_precision_perf_ratio","device__attribute_sparse_cuda_array_supported","device__attribute_stream_priorities_supported","device__attribute_surface_alignment","device__attribute_tcc_driver","device__attribute_tensor_map_access_supported","device__attribute_texture_alignment","device__attribute_texture_pitch_alignment","device__attribute_total_constant_memory","device__attribute_total_memory","device__attribute_unified_addressing","device__attribute_unified_function_pointers","device__attribute_virtual_address_management_supported","device__attribute_warp_size","dram__bytes_read.avg","dram__bytes_read.max","dram__bytes_read.min","dram__bytes_read.sum","dram__bytes_write.avg","dram__bytes_write.max","dram__bytes_write.min","dram__bytes_write.sum","gpu__time_duration.avg","gpu__time_duration.max","gpu__time_duration.min","gpu__time_duration.sum","launch__barrier_count","launch__block_dim_x","launch__block_dim_y","launch__block_dim_z","launch__block_size","launch__context_id","launch__device_id","launch__func_cache_config","launch__function_pcs","launch__grid_dim_x","launch__grid_dim_y","launch__grid_dim_z","launch__grid_size","launch__kernel_name","launch__occupancy_limit_blocks","launch__occupancy_limit_registers","launch__occupancy_limit_shared_mem","launch__occupancy_limit_warps","launch__occupancy_per_block_size","launch__occupancy_per_register_count","launch__occupancy_per_shared_mem_size","launch__persisting_l2_cache_size","launch__registers_per_thread","launch__registers_per_thread_allocated","launch__shared_mem_config_size","launch__shared_mem_per_block","launch__shared_mem_per_block_allocated","launch__shared_mem_per_block_driver","launch__shared_mem_per_block_dynamic","launch__shared_mem_per_block_static","launch__sm_count","launch__stack_size","launch__stream_id","launch__thread_count","launch__tpc_count","launch__tpc_enabled","launch__uses_cdp","launch__uses_green_context","launch__uses_mps","launch__uses_nvlink_centric_scheduling","launch__uses_vgpu","launch__waves_per_multiprocessor","lts__d_sectors_fill_device.avg","lts__d_sectors_fill_device.max","lts__d_sectors_fill_device.min","lts__d_sectors_fill_device.sum","lts__t_sector_op_read_hit_rate.pct","lts__t_sectors_op_read_lookup_miss.avg","lts__t_sectors_op_read_lookup_miss.max","lts__t_sectors_op_read_lookup_miss.min","lts__t_sectors_op_read_lookup_miss.sum","lts__t_sectors_srcunit_ltcfabric.avg","lts__t_sectors_srcunit_ltcfabric.max","lts__t_sectors_srcunit_ltcfabric.min","lts__t_sectors_srcunit_ltcfabric.sum","lts__t_sectors_srcunit_tex_op_read.avg","lts__t_sectors_srcunit_tex_op_read.max","lts__t_sectors_srcunit_tex_op_read.min","lts__t_sectors_srcunit_tex_op_read.sum","lts__t_sectors_srcunit_tex_op_read_lookup_hit.avg","lts__t_sectors_srcunit_tex_op_read_lookup_hit.max","lts__t_sectors_srcunit_tex_op_read_lookup_hit.min","lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum","numa__cpu_affinity","numa__dev_display_name_all","numa__id_cpu","numa__id_memory","nvlink__bandwidth","nvlink__count_logical","nvlink__count_physical","nvlink__destination_ports","nvlink__dev0Id","nvlink__dev0type","nvlink__dev1Id","nvlink__dev1type","nvlink__dev_display_name_all","nvlink__enabled_mask","nvlink__is_direct_link","nvlink__is_nvswitch_connected","nvlink__max_count","nvlink__peer_access","nvlink__peer_atomic","nvlink__source_ports","nvlink__system_access","nvlink__system_atomic","profiler__perfworks_session_reuse","profiler__replayer_bytes_mem_accessible.avg","profiler__replayer_bytes_mem_accessible.max","profiler__replayer_bytes_mem_accessible.min","profiler__replayer_bytes_mem_accessible.sum","profiler__replayer_bytes_mem_backed_up.avg","profiler__replayer_bytes_mem_backed_up.max","profiler__replayer_bytes_mem_backed_up.min","profiler__replayer_bytes_mem_backed_up.sum","profiler__replayer_passes","profiler__replayer_passes_type_warmup","sm__maximum_warps_avg_per_active_cycle","sm__maximum_warps_per_active_cycle_pct","smsp__maximum_warps_avg_per_active_cycle"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","byte","byte","byte","byte","byte","byte","byte","byte","ns","ns","ns","ns","","block","block","block","","","","","","","","","","","block","block","block","block","","","","byte","register/thread","register/thread","byte","byte/block","byte/block","byte/block","byte/block","byte/block","SM","","","thread","","","","","","","","","sector","sector","sector","sector","%","sector","sector","sector","sector","sector","sector","sector","sector","sector","sector","sector","sector","sector","sector","sector","sector","","","","","","","","","","","","","","","","","","","","","","","","byte","byte","byte","byte","byte","byte","byte","byte","pass","pass","warp","%","warp"
"0","7433","python3.12","127.0.0.1","7433  ""<default domain>:r3/native/g1/n1:none:none:none:none:none:none"" ","","fused_moe_kernel","1","7","(256, 1, 1)","(7168, 1, 1)","0","8.0","0","0","368","3","0","1","1","1","0","1","0","1","0","368","1410000","0","8","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA A100-SXM4-40GB","1","1","5120","10","1","1","5120","1","1","1","0","1","548409566","8368","16000","32","3","3","16000","16","161","323948766","1","1","0","0","0","0","1","368","0","1","0","41943040","80","32","54","1","1","134213632","1024","1024","64","32","1410000","2147483647","65535","65535","4","1","1215000","26214400","2147483647","65536","65536","255","49152","166912","167936","1024","2048","64","16","2048","32768","32768","65536","32768","2048","32768","131072","16384","16384","16384","2046","32768","32768","2048","32768","268435456","32768","131072","32768","32768","65536","32768","2048","32768","65000","2097120","131072","32768","32768","131072","16384","32768","16384","8192","16384","8192","2046","32768","32768","1","1215000","1","9","0","0","0","0","108","8","4","1","0","1","0","6","0","0","1","15","1024","8","2","1","1","512","0","0","512","32","65536","42405855232","1","0","1","32","47019756.80","47024640","47013504","1880790272","402841.60","420480","388352","16113664","1414112","1414112","1414112","1414112","1","256","1","1","256","1","0","CachePreferNone","1","7168","1","1","7168","","32","5","4","8","1772","4256","3520","7864320","47","48","167936","37888","37888","1024","36864","0","108","1024","7","1835008","54","all","0","0","0","0","0","16.59","734683.79","734772","734560","58774703","24.95","1102604.39","1144408","1060724","88208351","727675.79","818017","641547","58214063","1101065.30","1242464","946368","88085224","365761.46","416735","302064","29260917","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","12","0","0","0","0","0","0","25656797858","25656797858","25656797858","128283989290","25656797858","25656797858","25656797858","128283989290","5","0","32","50","8"
"1","7433","python3.12","127.0.0.1","7433  ""<default domain>:r3/native/g1/n1:none:none:none:none:none:none"" ","","fused_moe_kernel","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.0","0","0","368","3","0","1","1","1","0","1","0","1","0","368","1410000","0","8","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA A100-SXM4-40GB","1","1","5120","10","1","1","5120","1","1","1","0","1","548409566","8368","16000","32","3","3","16000","16","161","323948766","1","1","0","0","0","0","1","368","0","1","0","41943040","80","32","54","1","1","134213632","1024","1024","64","32","1410000","2147483647","65535","65535","4","1","1215000","26214400","2147483647","65536","65536","255","49152","166912","167936","1024","2048","64","16","2048","32768","32768","65536","32768","2048","32768","131072","16384","16384","16384","2046","32768","32768","2048","32768","268435456","32768","131072","32768","32768","65536","32768","2048","32768","65000","2097120","131072","32768","32768","131072","16384","32768","16384","8192","16384","8192","2046","32768","32768","1","1215000","1","9","0","0","0","0","108","8","4","1","0","1","0","6","0","0","1","15","1024","8","2","1","1","512","0","0","512","32","65536","42405855232","1","0","1","32","23830515.20","23868928","23794816","953220608","101907.20","110464","94720","4076288","725344","725344","725344","725344","1","256","1","1","256","1","0","CachePreferNone","1","1024","1","1","1024","","32","5","4","8","1772","4256","3520","7864320","48","48","167936","37888","37888","1024","36864","0","108","1024","7","262144","54","all","0","0","0","0","0","2.37","372351.90","372960","371772","29788152","24.11","561080.41","587884","534412","44886433","372684.94","424691","320366","29814795","550562.95","631680","469344","44045036","175329.80","205224","145980","14026384","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","12","0","0","0","0","0","0","25656797858","25656797858","25656797858","128283989290","25656797858","25656797858","25656797858","128283989290","5","0","32","50","8"
"2","7433","python3.12","127.0.0.1","7433  ""<default domain>:r3/native/g1/n1:none:none:none:none:none:none"" ","","fused_moe_kernel","1","7","(256, 1, 1)","(7168, 1, 1)","0","8.0","0","0","368","3","0","1","1","1","0","1","0","1","0","368","1410000","0","8","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA A100-SXM4-40GB","1","1","5120","10","1","1","5120","1","1","1","0","1","548409566","8368","16000","32","3","3","16000","16","161","323948766","1","1","0","0","0","0","1","368","0","1","0","41943040","80","32","54","1","1","134213632","1024","1024","64","32","1410000","2147483647","65535","65535","4","1","1215000","26214400","2147483647","65536","65536","255","49152","166912","167936","1024","2048","64","16","2048","32768","32768","65536","32768","2048","32768","131072","16384","16384","16384","2046","32768","32768","2048","32768","268435456","32768","131072","32768","32768","65536","32768","2048","32768","65000","2097120","131072","32768","32768","131072","16384","32768","16384","8192","16384","8192","2046","32768","32768","1","1215000","1","9","0","0","0","0","108","8","4","1","0","1","0","6","0","0","1","15","1024","8","2","1","1","512","0","0","512","32","65536","42405855232","1","0","1","32","47018134.40","47022208","47014144","1880725376","402608","419584","390144","16104320","1418368","1418368","1418368","1418368","1","256","1","1","256","1","0","CachePreferNone","1","7168","1","1","7168","","32","5","4","8","1772","4256","3520","7864320","47","48","167936","37888","37888","1024","36864","0","108","1024","7","1835008","54","all","0","0","0","0","0","16.59","734658.40","734744","734581","58772672","24.94","1102573.31","1141992","1063120","88205865","727444.90","819431","640450","58195592","1101065.40","1241772","949248","88085232","365733.56","413066","305372","29258685","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","12","0","0","0","0","0","0","25656797858","25656797858","25656797858","128283989290","25656797858","25656797858","25656797858","128283989290","5","0","32","50","8"
"3","7433","python3.12","127.0.0.1","7433  ""<default domain>:r3/native/g1/n1:none:none:none:none:none:none"" ","","fused_moe_kernel","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.0","0","0","368","3","0","1","1","1","0","1","0","1","0","368","1410000","0","8","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA A100-SXM4-40GB","1","1","5120","10","1","1","5120","1","1","1","0","1","548409566","8368","16000","32","3","3","16000","16","161","323948766","1","1","0","0","0","0","1","368","0","1","0","41943040","80","32","54","1","1","134213632","1024","1024","64","32","1410000","2147483647","65535","65535","4","1","1215000","26214400","2147483647","65536","65536","255","49152","166912","167936","1024","2048","64","16","2048","32768","32768","65536","32768","2048","32768","131072","16384","16384","16384","2046","32768","32768","2048","32768","268435456","32768","131072","32768","32768","65536","32768","2048","32768","65000","2097120","131072","32768","32768","131072","16384","32768","16384","8192","16384","8192","2046","32768","32768","1","1215000","1","9","0","0","0","0","108","8","4","1","0","1","0","6","0","0","1","15","1024","8","2","1","1","512","0","0","512","32","65536","42405855232","1","0","1","32","23824508.80","23859200","23789952","952980352","101897.60","110464","94720","4075904","726688","726688","726688","726688","1","256","1","1","256","1","0","CachePreferNone","1","1024","1","1","1024","","32","5","4","8","1772","4256","3520","7864320","48","48","167936","37888","37888","1024","36864","0","108","1024","7","262144","54","all","0","0","0","0","0","2.37","372258","372805","371708","29780640","24.11","561276.91","586736","536188","44902153","372752.19","427874","317851","29820175","550563","636416","464848","44045040","175304.84","208788","142568","14024387","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","12","0","0","0","0","0","0","25656797858","25656797858","25656797858","128283989290","25656797858","25656797858","25656797858","128283989290","5","0","32","50","8"
"4","7433","python3.12","127.0.0.1","7433  ""<default domain>:r3/native/g1/n1:none:none:none:none:none:none"" ","","fused_moe_kernel","1","7","(256, 1, 1)","(7168, 1, 1)","0","8.0","0","0","368","3","0","1","1","1","0","1","0","1","0","368","1410000","0","8","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA A100-SXM4-40GB","1","1","5120","10","1","1","5120","1","1","1","0","1","548409566","8368","16000","32","3","3","16000","16","161","323948766","1","1","0","0","0","0","1","368","0","1","0","41943040","80","32","54","1","1","134213632","1024","1024","64","32","1410000","2147483647","65535","65535","4","1","1215000","26214400","2147483647","65536","65536","255","49152","166912","167936","1024","2048","64","16","2048","32768","32768","65536","32768","2048","32768","131072","16384","16384","16384","2046","32768","32768","2048","32768","268435456","32768","131072","32768","32768","65536","32768","2048","32768","65000","2097120","131072","32768","32768","131072","16384","32768","16384","8192","16384","8192","2046","32768","32768","1","1215000","1","9","0","0","0","0","108","8","4","1","0","1","0","6","0","0","1","15","1024","8","2","1","1","512","0","0","512","32","65536","42405855232","1","0","1","32","47019161.60","47025280","47013632","1880766464","402739.20","421376","390272","16109568","1412736","1412736","1412736","1412736","1","256","1","1","256","1","0","CachePreferNone","1","7168","1","1","7168","","32","5","4","8","1772","4256","3520","7864320","47","48","167936","37888","37888","1024","36864","0","108","1024","7","1835008","54","all","0","0","0","0","0","16.59","734674.22","734796","734572","58773938","24.95","1102586.43","1146572","1058412","88206914","728041.95","824989","637142","58243356","1101064.64","1249344","940672","88085171","365782.69","418536","300392","29262615","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","12","0","0","0","0","0","0","25656797858","25656797858","25656797858","128283989290","25656797858","25656797858","25656797858","128283989290","5","0","32","50","8"
"5","7433","python3.12","127.0.0.1","7433  ""<default domain>:r3/native/g1/n1:none:none:none:none:none:none"" ","","fused_moe_kernel","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.0","0","0","368","3","0","1","1","1","0","1","0","1","0","368","1410000","0","8","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA A100-SXM4-40GB","1","1","5120","10","1","1","5120","1","1","1","0","1","548409566","8368","16000","32","3","3","16000","16","161","323948766","1","1","0","0","0","0","1","368","0","1","0","41943040","80","32","54","1","1","134213632","1024","1024","64","32","1410000","2147483647","65535","65535","4","1","1215000","26214400","2147483647","65536","65536","255","49152","166912","167936","1024","2048","64","16","2048","32768","32768","65536","32768","2048","32768","131072","16384","16384","16384","2046","32768","32768","2048","32768","268435456","32768","131072","32768","32768","65536","32768","2048","32768","65000","2097120","131072","32768","32768","131072","16384","32768","16384","8192","16384","8192","2046","32768","32768","1","1215000","1","9","0","0","0","0","108","8","4","1","0","1","0","6","0","0","1","15","1024","8","2","1","1","512","0","0","512","32","65536","42405855232","1","0","1","32","23829836.80","23863808","23797888","953193472","102195.20","110848","95360","4087808","722144","722144","722144","722144","1","256","1","1","256","1","0","CachePreferNone","1","1024","1","1","1024","","32","5","4","8","1772","4256","3520","7864320","48","48","167936","37888","37888","1024","36864","0","108","1024","7","262144","54","all","0","0","0","0","0","2.37","372341.31","372881","371837","29787305","24.11","561365.82","586184","536940","44909266","372827.05","422336","323094","29826164","550563","628352","473456","44045040","175374.21","202406","147948","14029937","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","12","0","0","0","0","0","0","25656797858","25656797858","25656797858","128283989290","25656797858","25656797858","25656797858","128283989290","5","0","32","50","8"
"6","7433","python3.12","127.0.0.1","7433  ""<default domain>:r3/native/g1/n2:none:none:none:none:none:none"" ","","fused_moe_kernel","1","7","(256, 1, 1)","(10752, 1, 1)","0","8.0","0","0","368","3","0","1","1","1","0","1","0","1","0","368","1410000","0","8","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA A100-SXM4-40GB","1","1","5120","10","1","1","5120","1","1","1","0","1","548409566","8368","16000","32","3","3","16000","16","161","323948766","1","1","0","0","0","0","1","368","0","1","0","41943040","80","32","54","1","1","134213632","1024","1024","64","32","1410000","2147483647","65535","65535","4","1","1215000","26214400","2147483647","65536","65536","255","49152","166912","167936","1024","2048","64","16","2048","32768","32768","65536","32768","2048","32768","131072","16384","16384","16384","2046","32768","32768","2048","32768","268435456","32768","131072","32768","32768","65536","32768","2048","32768","65000","2097120","131072","32768","32768","131072","16384","32768","16384","8192","16384","8192","2046","32768","32768","1","1215000","1","9","0","0","0","0","108","8","4","1","0","1","0","6","0","0","1","15","1024","8","2","1","1","512","0","0","512","32","65536","42405855232","1","0","1","32","94073900.80","94089216","94062080","3762956032","769366.40","780032","760320","30774656","2821824","2821824","2821824","2821824","1","256","1","1","256","1","0","CachePreferNone","1","10752","1","1","10752","","32","5","4","8","1772","4256","3520","7864320","47","48","167936","37888","37888","1024","36864","0","108","1024","7","2752512","54","all","0","0","0","0","0","24.89","1469904.70","1470152","1469716","117592376","24.92","2206501.99","2294760","2118328","176520159","1462230.91","1601310","1329428","116978473","2202136.29","2426720","1975872","176170903","730647.95","825126","634408","58451836","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","12","0","0","0","0","0","0","25656797858","25656797858","25656797858","128283989290","25656797858","25656797858","25656797858","128283989290","5","0","32","50","8"
"7","7433","python3.12","127.0.0.1","7433  ""<default domain>:r3/native/g1/n2:none:none:none:none:none:none"" ","","fused_moe_kernel","1","7","(256, 1, 1)","(1536, 1, 1)","0","8.0","0","0","368","3","0","1","1","1","0","1","0","1","0","368","1410000","0","8","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA A100-SXM4-40GB","1","1","5120","10","1","1","5120","1","1","1","0","1","548409566","8368","16000","32","3","3","16000","16","161","323948766","1","1","0","0","0","0","1","368","0","1","0","41943040","80","32","54","1","1","134213632","1024","1024","64","32","1410000","2147483647","65535","65535","4","1","1215000","26214400","2147483647","65536","65536","255","49152","166912","167936","1024","2048","64","16","2048","32768","32768","65536","32768","2048","32768","131072","16384","16384","16384","2046","32768","32768","2048","32768","268435456","32768","131072","32768","32768","65536","32768","2048","32768","65000","2097120","131072","32768","32768","131072","16384","32768","16384","8192","16384","8192","2046","32768","32768","1","1215000","1","9","0","0","0","0","108","8","4","1","0","1","0","6","0","0","1","15","1024","8","2","1","1","512","0","0","512","32","65536","42405855232","1","0","1","32","35602201.60","35688576","35534336","1424088064","153219.20","159232","146176","6128768","1101120","1101120","1101120","1101120","1","256","1","1","256","1","0","CachePreferNone","1","1536","1","1","1536","","32","5","4","8","1772","4256","3520","7864320","48","48","167936","37888","37888","1024","36864","0","108","1024","7","393216","54","all","0","0","0","0","0","3.56","556284.45","557668","555132","44502756","38.63","882402.81","929028","835764","70592225","663208.66","750927","575791","53056693","1101156.39","1273888","929936","88092511","497213.95","590008","406080","39777116","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","12","0","0","0","0","0","0","25656797858","25656797858","25656797858","128283989290","25656797858","25656797858","25656797858","128283989290","5","0","32","50","8"
"8","7433","python3.12","127.0.0.1","7433  ""<default domain>:r3/native/g1/n2:none:none:none:none:none:none"" ","","fused_moe_kernel","1","7","(256, 1, 1)","(10752, 1, 1)","0","8.0","0","0","368","3","0","1","1","1","0","1","0","1","0","368","1410000","0","8","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA A100-SXM4-40GB","1","1","5120","10","1","1","5120","1","1","1","0","1","548409566","8368","16000","32","3","3","16000","16","161","323948766","1","1","0","0","0","0","1","368","0","1","0","41943040","80","32","54","1","1","134213632","1024","1024","64","32","1410000","2147483647","65535","65535","4","1","1215000","26214400","2147483647","65536","65536","255","49152","166912","167936","1024","2048","64","16","2048","32768","32768","65536","32768","2048","32768","131072","16384","16384","16384","2046","32768","32768","2048","32768","268435456","32768","131072","32768","32768","65536","32768","2048","32768","65000","2097120","131072","32768","32768","131072","16384","32768","16384","8192","16384","8192","2046","32768","32768","1","1215000","1","9","0","0","0","0","108","8","4","1","0","1","0","6","0","0","1","15","1024","8","2","1","1","512","0","0","512","32","65536","42405855232","1","0","1","32","94074185.60","94087424","94062848","3762967424","770908.80","782336","762496","30836352","2824960","2824960","2824960","2824960","1","256","1","1","256","1","0","CachePreferNone","1","10752","1","1","10752","","32","5","4","8","1772","4256","3520","7864320","47","48","167936","37888","37888","1024","36864","0","108","1024","7","2752512","54","all","0","0","0","0","0","24.89","1469909.09","1470128","1469720","117592727","24.92","2206454.71","2293884","2119284","176516377","1461000.88","1640061","1286594","116880070","2202138.24","2487700","1915728","176171059","730624.16","813218","645584","58449933","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","12","0","0","0","0","0","0","25656797858","25656797858","25656797858","128283989290","25656797858","25656797858","25656797858","128283989290","5","0","32","50","8"
