duty_requested,duty_achieved,state_index,repeat,order_index,model,dtype,block_m,block_n,block_k,group_m,num_warps,num_stages,tiles,rows_per_expert,tokens,calls_per_burst,bursts,trials,ms_p50,ms_min,ms_stdev,samples,burst_ms,gap_ms,head_ms,tail_ms,within_burst_ok,sm_clock_load_mhz,sm_clock_start_mhz,sm_clock_end_mhz,clock_samples_mhz,clock_samples,clock_source,clock_level_ok,clock_level_side,clock_drift_ok,clock_drift_direction,reference_clock_mhz,power_w,mem_clock_mhz,host_bound,host_enqueue_ms,host_backlog_iters,warmup_ms,l2_flush,status,detail,instrument,prov_bandwidth,prov_bandwidth_source,prov_cuda_version,prov_driver_version,prov_git_dirty,prov_git_dirty_files,prov_git_sha,prov_gpu_name,prov_hostname,prov_instrument,prov_iters,prov_missing,prov_provenance_version,prov_python,prov_ridge,prov_ridge_source,prov_sglang,prov_target_ms,prov_torch,prov_triton,prov_utc,prov_vllm,prov_warmup_ms
1.0,0.9153182861525399,0,0,0,mixtral-8x7b,bf16,32,64,64,16,8,4,1,32,128,53,18,3,0.7737120091915131,0.7562239766120911,0.005922601715278749,936,41.113212406635284,0.0,0.7743839919567108,0.7753280103206635,True,1500.0,1530.0,1515.0,1530 1530 1530 1500 1500 1485 1485 1485 1485 1485 1485 1485 1500 1500 1500 1500 1515 1515,18,nvml,True,,True,,1470.0,693.367,3201.0,False,11.482574976980686,39.03603446167958,205.80364739894867,True,ok,,"scripts/clock_elasticity.py: bursts of N back-to-back fused_experts calls under one pinned tile, each call L2-flushed and bracketed by its own pre-primed event pair, the FIRST call of every burst discarded as a drained-queue launch, a host-side idle gap after each burst setting the sustained duty cycle, and the SM clock, board power and memory clock read through NVML with the burst still in flight; NOT timing.TIMING_BASIS",,,13.0,580.159.04,True,1,33d28339d8e211bd7fb8caf92bd340b82ae40abb,NVIDIA H200,421a523e82cb,"scripts/clock_elasticity.py: bursts of N back-to-back fused_experts calls under one pinned tile, each call L2-flushed and bracketed by its own pre-primed event pair, the FIRST call of every burst discarded as a drained-queue launch, a host-side idle gap after each burst setting the sustained duty cycle, and the SM clock, board power and memory clock read through NVML with the burst still in flight; NOT timing.TIMING_BASIS",,bandwidth=not supplied by caller; bandwidth_source=not supplied by caller; iters=not supplied by caller; ridge=not supplied by caller; ridge_source=not supplied by caller; sglang=package not installed,1,3.12.3,,,,200.0,2.13.0,3.7.1,2026-09-23T18:22:35+00:00,0.27.1,200.0
1.0,0.9485926270095373,0,0,0,mixtral-8x7b,bf16,32,64,64,16,8,4,2,64,256,32,18,3,1.3194880485534668,1.2976640462875366,0.015703883671137932,558,42.49336177772946,0.0,1.3257279992103577,1.325648009777069,True,1650.0,1665.0,1590.0,1665 1665 1650 1650 1635 1635 1650 1650 1650 1605 1605 1665 1665 1650 1650 1590 1590 1590,18,nvml,False,high,True,,1470.0,695.163,3201.0,False,6.970182992517948,26.917007332129213,208.16585564613342,True,ok,"LEVEL HIGH (recorded, never an exclusion here): loaded clock 1650 MHz against the 1470 MHz reference. At a duty cycle below 1.0 a HIGH reading is the experiment working, not a cell to drop.","scripts/clock_elasticity.py: bursts of N back-to-back fused_experts calls under one pinned tile, each call L2-flushed and bracketed by its own pre-primed event pair, the FIRST call of every burst discarded as a drained-queue launch, a host-side idle gap after each burst setting the sustained duty cycle, and the SM clock, board power and memory clock read through NVML with the burst still in flight; NOT timing.TIMING_BASIS",,,13.0,580.159.04,True,1,33d28339d8e211bd7fb8caf92bd340b82ae40abb,NVIDIA H200,421a523e82cb,"scripts/clock_elasticity.py: bursts of N back-to-back fused_experts calls under one pinned tile, each call L2-flushed and bracketed by its own pre-primed event pair, the FIRST call of every burst discarded as a drained-queue launch, a host-side idle gap after each burst setting the sustained duty cycle, and the SM clock, board power and memory clock read through NVML with the burst still in flight; NOT timing.TIMING_BASIS",,bandwidth=not supplied by caller; bandwidth_source=not supplied by caller; iters=not supplied by caller; ridge=not supplied by caller; ridge_source=not supplied by caller; sglang=package not installed,1,3.12.3,,,,200.0,2.13.0,3.7.1,2026-09-23T18:22:35+00:00,0.27.1,200.0
1.0,0.9632693898433715,0,0,0,mixtral-8x7b,bf16,32,64,64,16,8,4,3,96,384,22,18,3,1.905232012271881,1.8472319841384888,0.022248960194301316,378,42.05872710545858,0.0,1.906287968158722,1.9055359959602356,True,1680.0,1725.0,1695.0,1725 1680 1680 1665 1665 1665 1665 1680 1680 1680 1680 1680 1680 1680 1665 1665 1665 1695,18,nvml,False,high,True,,1470.0,697.4525,3201.0,False,4.83976025134325,19.469369303200075,245.74185609817505,True,ok,"LEVEL HIGH (recorded, never an exclusion here): loaded clock 1680 MHz against the 1470 MHz reference. At a duty cycle below 1.0 a HIGH reading is the experiment working, not a cell to drop.","scripts/clock_elasticity.py: bursts of N back-to-back fused_experts calls under one pinned tile, each call L2-flushed and bracketed by its own pre-primed event pair, the FIRST call of every burst discarded as a drained-queue launch, a host-side idle gap after each burst setting the sustained duty cycle, and the SM clock, board power and memory clock read through NVML with the burst still in flight; NOT timing.TIMING_BASIS",,,13.0,580.159.04,True,1,33d28339d8e211bd7fb8caf92bd340b82ae40abb,NVIDIA H200,421a523e82cb,"scripts/clock_elasticity.py: bursts of N back-to-back fused_experts calls under one pinned tile, each call L2-flushed and bracketed by its own pre-primed event pair, the FIRST call of every burst discarded as a drained-queue launch, a host-side idle gap after each burst setting the sustained duty cycle, and the SM clock, board power and memory clock read through NVML with the burst still in flight; NOT timing.TIMING_BASIS",,bandwidth=not supplied by caller; bandwidth_source=not supplied by caller; iters=not supplied by caller; ridge=not supplied by caller; ridge_source=not supplied by caller; sglang=package not installed,1,3.12.3,,,,200.0,2.13.0,3.7.1,2026-09-23T18:22:35+00:00,0.27.1,200.0
1.0,0.9708264533243011,0,0,0,mixtral-8x7b,bf16,32,64,64,16,8,4,4,128,512,16,18,3,2.4386239051818848,2.3913919925689697,0.021977086785866105,270,39.23525864548154,0.0,2.4434080123901367,2.4376479387283325,True,1725.0,1710.0,1695.0,1710 1710 1710 1710 1710 1710 1710 1740 1740 1740 1740 1740 1740 1740 1740 1725 1725 1695,18,nvml,False,high,True,,1470.0,693.1800000000001,3201.0,False,3.6567216739058495,14.445952480350932,226.1717119216919,True,ok,"LEVEL HIGH (recorded, never an exclusion here): loaded clock 1725 MHz against the 1470 MHz reference. At a duty cycle below 1.0 a HIGH reading is the experiment working, not a cell to drop.","scripts/clock_elasticity.py: bursts of N back-to-back fused_experts calls under one pinned tile, each call L2-flushed and bracketed by its own pre-primed event pair, the FIRST call of every burst discarded as a drained-queue launch, a host-side idle gap after each burst setting the sustained duty cycle, and the SM clock, board power and memory clock read through NVML with the burst still in flight; NOT timing.TIMING_BASIS",,,13.0,580.159.04,True,1,33d28339d8e211bd7fb8caf92bd340b82ae40abb,NVIDIA H200,421a523e82cb,"scripts/clock_elasticity.py: bursts of N back-to-back fused_experts calls under one pinned tile, each call L2-flushed and bracketed by its own pre-primed event pair, the FIRST call of every burst discarded as a drained-queue launch, a host-side idle gap after each burst setting the sustained duty cycle, and the SM clock, board power and memory clock read through NVML with the burst still in flight; NOT timing.TIMING_BASIS",,bandwidth=not supplied by caller; bandwidth_source=not supplied by caller; iters=not supplied by caller; ridge=not supplied by caller; ridge_source=not supplied by caller; sglang=package not installed,1,3.12.3,,,,200.0,2.13.0,3.7.1,2026-09-23T18:22:35+00:00,0.27.1,200.0
1.0,0.9763030910466226,0,0,0,mixtral-8x7b,bf16,32,64,64,16,8,4,5,160,640,14,18,3,3.0357120037078857,3.0039680004119873,0.021674772888504702,234,42.60487471686469,0.0,3.0357600450515747,3.0362240076065063,True,1740.0,1755.0,1725.0,1755 1755 1755 1740 1740 1740 1740 1755 1755 1725 1725 1725 1710 1710 1755 1755 1725 1725,18,nvml,False,high,True,,1470.0,694.4125,3201.0,False,3.238428384065628,12.927373655192376,252.10169458389282,True,ok,"LEVEL HIGH (recorded, never an exclusion here): loaded clock 1740 MHz against the 1470 MHz reference. At a duty cycle below 1.0 a HIGH reading is the experiment working, not a cell to drop.","scripts/clock_elasticity.py: bursts of N back-to-back fused_experts calls under one pinned tile, each call L2-flushed and bracketed by its own pre-primed event pair, the FIRST call of every burst discarded as a drained-queue launch, a host-side idle gap after each burst setting the sustained duty cycle, and the SM clock, board power and memory clock read through NVML with the burst still in flight; NOT timing.TIMING_BASIS",,,13.0,580.159.04,True,1,33d28339d8e211bd7fb8caf92bd340b82ae40abb,NVIDIA H200,421a523e82cb,"scripts/clock_elasticity.py: bursts of N back-to-back fused_experts calls under one pinned tile, each call L2-flushed and bracketed by its own pre-primed event pair, the FIRST call of every burst discarded as a drained-queue launch, a host-side idle gap after each burst setting the sustained duty cycle, and the SM clock, board power and memory clock read through NVML with the burst still in flight; NOT timing.TIMING_BASIS",,bandwidth=not supplied by caller; bandwidth_source=not supplied by caller; iters=not supplied by caller; ridge=not supplied by caller; ridge_source=not supplied by caller; sglang=package not installed,1,3.12.3,,,,200.0,2.13.0,3.7.1,2026-09-23T18:22:35+00:00,0.27.1,200.0
1.0,0.9797405311837774,0,0,0,mixtral-8x7b,bf16,32,64,64,16,8,4,6,192,768,12,18,3,3.601040005683899,3.509887933731079,0.029259235469174666,198,43.336960050794815,0.0,3.604311943054199,3.6013839840888977,True,1755.0,1755.0,1740.0,1755 1755 1770 1770 1770 1755 1755 1755 1755 1770 1770 1755 1755 1755 1740 1740 1740 1740,18,nvml,False,high,True,,1470.0,695.572,3201.0,False,2.7911989018321037,11.226285397839787,211.99007987976074,True,ok,"LEVEL HIGH (recorded, never an exclusion here): loaded clock 1755 MHz against the 1470 MHz reference. At a duty cycle below 1.0 a HIGH reading is the experiment working, not a cell to drop.","scripts/clock_elasticity.py: bursts of N back-to-back fused_experts calls under one pinned tile, each call L2-flushed and bracketed by its own pre-primed event pair, the FIRST call of every burst discarded as a drained-queue launch, a host-side idle gap after each burst setting the sustained duty cycle, and the SM clock, board power and memory clock read through NVML with the burst still in flight; NOT timing.TIMING_BASIS",,,13.0,580.159.04,True,1,33d28339d8e211bd7fb8caf92bd340b82ae40abb,NVIDIA H200,421a523e82cb,"scripts/clock_elasticity.py: bursts of N back-to-back fused_experts calls under one pinned tile, each call L2-flushed and bracketed by its own pre-primed event pair, the FIRST call of every burst discarded as a drained-queue launch, a host-side idle gap after each burst setting the sustained duty cycle, and the SM clock, board power and memory clock read through NVML with the burst still in flight; NOT timing.TIMING_BASIS",,bandwidth=not supplied by caller; bandwidth_source=not supplied by caller; iters=not supplied by caller; ridge=not supplied by caller; ridge_source=not supplied by caller; sglang=package not installed,1,3.12.3,,,,200.0,2.13.0,3.7.1,2026-09-23T18:22:35+00:00,0.27.1,200.0
1.0,0.9821093268468464,0,0,0,mixtral-8x7b,bf16,32,64,64,16,8,4,7,224,896,9,18,3,4.161391973495483,4.085504055023193,0.044414242164992214,144,37.612319999270966,0.0,4.161527991294861,4.161624073982239,True,1770.0,1800.0,1770.0,1800 1800 1785 1785 1785 1770 1770 1770 1770 1770 1770 1770 1770 1755 1755 1770 1770 1770,18,nvml,False,high,True,,1470.0,695.574,3201.0,False,2.1135928109288216,8.48028168111923,219.3358073234558,True,ok,"LEVEL HIGH (recorded, never an exclusion here): loaded clock 1770 MHz against the 1470 MHz reference. At a duty cycle below 1.0 a HIGH reading is the experiment working, not a cell to drop.","scripts/clock_elasticity.py: bursts of N back-to-back fused_experts calls under one pinned tile, each call L2-flushed and bracketed by its own pre-primed event pair, the FIRST call of every burst discarded as a drained-queue launch, a host-side idle gap after each burst setting the sustained duty cycle, and the SM clock, board power and memory clock read through NVML with the burst still in flight; NOT timing.TIMING_BASIS",,,13.0,580.159.04,True,1,33d28339d8e211bd7fb8caf92bd340b82ae40abb,NVIDIA H200,421a523e82cb,"scripts/clock_elasticity.py: bursts of N back-to-back fused_experts calls under one pinned tile, each call L2-flushed and bracketed by its own pre-primed event pair, the FIRST call of every burst discarded as a drained-queue launch, a host-side idle gap after each burst setting the sustained duty cycle, and the SM clock, board power and memory clock read through NVML with the burst still in flight; NOT timing.TIMING_BASIS",,bandwidth=not supplied by caller; bandwidth_source=not supplied by caller; iters=not supplied by caller; ridge=not supplied by caller; ridge_source=not supplied by caller; sglang=package not installed,1,3.12.3,,,,200.0,2.13.0,3.7.1,2026-09-23T18:22:35+00:00,0.27.1,200.0
1.0,0.98379017794648,0,0,0,mixtral-8x7b,bf16,32,64,64,16,8,4,8,256,1024,9,18,3,4.577119827270508,4.533664226531982,0.05584899443408657,144,41.59027197625902,0.0,4.578455924987793,4.586408019065857,True,1815.0,1830.0,1800.0,1830 1830 1830 1830 1815 1815 1815 1815 1815 1830 1830 1815 1815 1815 1800 1800 1800 1800,18,nvml,False,high,True,,1470.0,693.8154999999999,3201.0,False,2.088990993797779,8.531018928108631,206.0449924468994,True,ok,"LEVEL HIGH (recorded, never an exclusion here): loaded clock 1815 MHz against the 1470 MHz reference. At a duty cycle below 1.0 a HIGH reading is the experiment working, not a cell to drop.","scripts/clock_elasticity.py: bursts of N back-to-back fused_experts calls under one pinned tile, each call L2-flushed and bracketed by its own pre-primed event pair, the FIRST call of every burst discarded as a drained-queue launch, a host-side idle gap after each burst setting the sustained duty cycle, and the SM clock, board power and memory clock read through NVML with the burst still in flight; NOT timing.TIMING_BASIS",,,13.0,580.159.04,True,1,33d28339d8e211bd7fb8caf92bd340b82ae40abb,NVIDIA H200,421a523e82cb,"scripts/clock_elasticity.py: bursts of N back-to-back fused_experts calls under one pinned tile, each call L2-flushed and bracketed by its own pre-primed event pair, the FIRST call of every burst discarded as a drained-queue launch, a host-side idle gap after each burst setting the sustained duty cycle, and the SM clock, board power and memory clock read through NVML with the burst still in flight; NOT timing.TIMING_BASIS",,bandwidth=not supplied by caller; bandwidth_source=not supplied by caller; iters=not supplied by caller; ridge=not supplied by caller; ridge_source=not supplied by caller; sglang=package not installed,1,3.12.3,,,,200.0,2.13.0,3.7.1,2026-09-23T18:22:35+00:00,0.27.1,200.0
0.5,0.4738556523893022,1,0,1,mixtral-8x7b,bf16,32,64,64,16,8,4,1,32,128,53,18,3,0.7452160120010376,0.7383679747581482,0.0037670213040218474,936,39.66525507635541,40.23189016977946,0.7460959851741791,0.7450879812240601,True,1942.5,1845.0,1950.0,1845 1875 1875 1935 1950 1920 1635 1965 1965 1935 1950 1950 1680 1965 1965 1905 1950 1950,18,nvml,False,high,False,oscillating,1470.0,500.1465,3201.0,False,11.466238647699356,38.19670335211672,317.23443204164505,True,ok,"LEVEL HIGH (recorded, never an exclusion here): loaded clock 1942 MHz against the 1470 MHz reference. At a duty cycle below 1.0 a HIGH reading is the experiment working, not a cell to drop.; DRIFT failed, oscillating: 1845 -> 1950 MHz over 18 bursts; this cell is EXCLUDED","scripts/clock_elasticity.py: bursts of N back-to-back fused_experts calls under one pinned tile, each call L2-flushed and bracketed by its own pre-primed event pair, the FIRST call of every burst discarded as a drained-queue launch, a host-side idle gap after each burst setting the sustained duty cycle, and the SM clock, board power and memory clock read through NVML with the burst still in flight; NOT timing.TIMING_BASIS",,,13.0,580.159.04,True,1,33d28339d8e211bd7fb8caf92bd340b82ae40abb,NVIDIA H200,421a523e82cb,"scripts/clock_elasticity.py: bursts of N back-to-back fused_experts calls under one pinned tile, each call L2-flushed and bracketed by its own pre-primed event pair, the FIRST call of every burst discarded as a drained-queue launch, a host-side idle gap after each burst setting the sustained duty cycle, and the SM clock, board power and memory clock read through NVML with the burst still in flight; NOT timing.TIMING_BASIS",,bandwidth=not supplied by caller; bandwidth_source=not supplied by caller; iters=not supplied by caller; ridge=not supplied by caller; ridge_source=not supplied by caller; sglang=package not installed,1,3.12.3,,,,200.0,2.13.0,3.7.1,2026-09-23T18:22:35+00:00,0.27.1,200.0
0.5,0.45634588757996813,1,0,1,mixtral-8x7b,bf16,32,64,64,16,8,4,2,64,256,32,18,3,1.1139200329780579,1.097599983215332,0.021690595905139522,558,36.04979734950595,40.60057597690158,1.115552008152008,1.1149920225143433,True,1905.0,1890.0,1755.0,1890 1935 1950 1800 1800 1845 1905 1905 1950 1950 1950 1965 1815 1890 1890 1935 1950 1755,18,nvml,False,high,False,dropping,1470.0,503.154,3201.0,False,7.047579623758793,25.07472907311219,252.15603291988373,True,ok,"LEVEL HIGH (recorded, never an exclusion here): loaded clock 1905 MHz against the 1470 MHz reference. At a duty cycle below 1.0 a HIGH reading is the experiment working, not a cell to drop.; DRIFT failed, dropping: 1890 -> 1755 MHz over 18 bursts; this cell is EXCLUDED","scripts/clock_elasticity.py: bursts of N back-to-back fused_experts calls under one pinned tile, each call L2-flushed and bracketed by its own pre-primed event pair, the FIRST call of every burst discarded as a drained-queue launch, a host-side idle gap after each burst setting the sustained duty cycle, and the SM clock, board power and memory clock read through NVML with the burst still in flight; NOT timing.TIMING_BASIS",,,13.0,580.159.04,True,1,33d28339d8e211bd7fb8caf92bd340b82ae40abb,NVIDIA H200,421a523e82cb,"scripts/clock_elasticity.py: bursts of N back-to-back fused_experts calls under one pinned tile, each call L2-flushed and bracketed by its own pre-primed event pair, the FIRST call of every burst discarded as a drained-queue launch, a host-side idle gap after each burst setting the sustained duty cycle, and the SM clock, board power and memory clock read through NVML with the burst still in flight; NOT timing.TIMING_BASIS",,bandwidth=not supplied by caller; bandwidth_source=not supplied by caller; iters=not supplied by caller; ridge=not supplied by caller; ridge_source=not supplied by caller; sglang=package not installed,1,3.12.3,,,,200.0,2.13.0,3.7.1,2026-09-23T18:22:35+00:00,0.27.1,200.0
