block_m,tiles,rows_per_expert,tokens,rep,ms_p50,ms_min,ms_stdev,iters,status,detail,instrument,warmup_ms,trials,sm_clock_load_mhz,clock_level_ok,clock_drift_ok,l2_flush,reference_clock_mhz,clock_level_side
32,2,64,256,3,1.4766720533370972,1.4011199474334717,0.01821632971961266,271,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,367.4967976808548,3,1485.0,1680.0,1500.0,1680 1680 1470 1470 1500 1500 1485 1485 1485 1485 1425 1425 1485 1485 1470 1470 1485 1485 1470 1470 1485 1485 1485 1485 1500,24.953983306884766,16,True,False,True,1470.0,
32,3,96,384,3,2.1974079608917236,2.1572799682617188,0.02315674592825082,181,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,366.839072227478,3,1485.0,1485.0,1470.0,1485 1485 1485 1455 1455 1470 1470 1470 1470 1485 1485 1440 1440 1485 1485 1485 1485 1500 1500 1485 1485 1485 1485 1470,25.001663208007812,11,True,True,True,1470.0,
32,4,128,512,3,2.8959360122680664,2.8309760093688965,0.03736310252909056,137,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,353.46575808525085,3,1455.0,1455.0,1455.0,1455 1485 1485 1455 1455 1455 1455 1455 1455 1455 1455 1425 1425 1485 1485 1455 1455 1440 1440 1470 1470 1470 1470 1455,23.746623992919922,8,True,True,True,1470.0,
32,1,32,128,4,0.7728639841079712,0.7433279752731323,0.015516748824844273,523,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,362.6296961903572,3,1485.0,1500.0,1485.0,1500 1575 1575 1485 1485 1425 1425 1515 1515 1695 1695 1440 1440 1440 1440 1515 1515 1425 1425 1455 1455 1455 1455 1545 1545 1485,24.506784439086914,29,True,True,True,1470.0,
32,2,64,256,4,1.4787839651107788,1.4438079595565796,0.012653263861829649,269,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,366.78092789649963,3,1485.0,1470.0,1485.0,1470 1515 1515 1500 1500 1470 1470 1470 1470 1485 1485 1455 1455 1500 1500 1470 1470 1470 1470 1485 1485 1485 1485 1485 1485,24.863296508789062,16,True,True,True,1470.0,
32,3,96,384,4,2.1984000205993652,2.1663360595703125,0.019505596464239546,181,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,365.6013169288635,3,1470.0,1485.0,1455.0,1485 1485 1455 1455 1455 1455 1470 1470 1470 1470 1425 1425 1470 1470 1485 1485 1470 1470 1470 1470 1470 1470 1455 1455,22.74710464477539,10,True,True,True,1470.0,
32,4,128,512,4,2.897439956665039,2.805311918258667,0.042193157533925614,137,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,354.54838252067566,3,1455.0,1470.0,1440.0,1470 1470 1455 1455 1455 1455 1455 1455 1440 1440 1455 1455 1440 1440 1470 1470 1440 1440 1440 1440 1455 1455 1440 1440,23.749120712280273,8,True,True,True,1470.0,
32,1,32,128,5,0.7683200240135193,0.7419840097427368,0.01605130805308828,521,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,362.40198308229446,3,1492.5,1500.0,1485.0,1500 1515 1515 1515 1515 1485 1485 1440 1440 1455 1455 1470 1470 1500 1500 1590 1590 1470 1470 1530 1530 1380 1380 1605 1605 1485,23.992639541625977,28,True,True,True,1470.0,
32,2,64,256,5,1.4803199768066406,1.4347840547561646,0.014922416509862133,269,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,370.49599409103394,3,1485.0,1470.0,1485.0,1470 1485 1485 1470 1470 1485 1485 1470 1470 1500 1500 1455 1455 1485 1485 1470 1470 1485 1485 1485 1485 1455 1455 1485 1485,24.875295639038086,16,True,True,True,1470.0,
32,3,96,384,5,2.1984000205993652,2.15775990486145,0.020866616857019852,181,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,364.7569272518158,3,1462.5,1530.0,1470.0,1530 1530 1455 1455 1455 1455 1455 1455 1485 1485 1395 1395 1470 1470 1485 1485 1470 1470 1455 1455 1440 1440 1470 1470,25.009920120239258,11,True,True,True,1470.0,
32,4,128,512,5,2.8971199989318848,2.840224027633667,0.04317147758675563,135,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,356.0209925174713,3,1455.0,1530.0,1455.0,1530 1530 1455 1455 1455 1455 1455 1455 1455 1455 1395 1395 1440 1440 1470 1470 1455 1455 1440 1440 1470 1470 1455 1455,24.164127349853516,8,True,True,True,1470.0,
32,1,32,128,6,0.7710559964179993,0.7403200268745422,0.0195781074171293,510,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,362.8784654736519,3,1515.0,1755.0,1515.0,1755 1755 1515 1515 1425 1425 1515 1515 1560 1560 1380 1380 1440 1440 1650 1650 1380 1380 1470 1470 1440 1440 1515 1515 1515,24.463520050048828,29,True,False,True,1470.0,
32,2,64,256,6,1.4810559749603271,1.4472320079803467,0.015226870619081125,269,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,367.75906705856323,3,1470.0,1530.0,1470.0,1530 1530 1440 1440 1470 1470 1440 1440 1485 1485 1425 1425 1485 1485 1485 1485 1485 1485 1485 1485 1470 1470 1455 1455 1470,24.766143798828125,16,True,True,True,1470.0,
32,3,96,384,6,2.2010560035705566,2.157792091369629,0.025978886647434037,180,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,358.32435035705566,3,1462.5,1470.0,1470.0,1470 1470 1485 1485 1470 1470 1470 1470 1440 1440 1455 1455 1425 1425 1455 1455 1455 1455 1440 1440 1470 1470 1470 1470,22.76483154296875,10,True,True,True,1470.0,
32,4,128,512,6,2.9215359687805176,2.840224027633667,0.05845320939687508,135,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,363.18966579437256,3,1455.0,1440.0,1440.0,1440 1485 1485 1455 1455 1455 1455 1470 1470 1470 1470 1455 1455 1515 1515 1455 1455 1425 1425 1455 1455 1485 1485 1440,24.214303970336914,8,True,True,True,1470.0,
32,1,32,128,7,0.7615039944648743,0.7374079823493958,0.08514581914339041,525,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,362.82613891363144,3,1522.5,1530.0,1470.0,1530 1710 1710 1485 1485 1620 1620 1530 1530 1710 1710 1410 1410 1515 1515 1470 1470 1485 1485 1575 1575 1560 1560 1470 1470 1470,24.533567428588867,29,True,True,True,1470.0,
32,2,64,256,7,1.4860800504684448,1.4279359579086304,0.01864647333954513,272,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,361.7968953847885,3,1485.0,1500.0,1470.0,1500 1500 1500 1455 1455 1485 1485 1470 1470 1530 1530 1440 1440 1500 1500 1485 1485 1515 1515 1470 1470 1470 1470 1470 1470,24.549375534057617,16,True,True,True,1470.0,
32,3,96,384,7,2.205728054046631,2.1270720958709717,0.024295832370530054,183,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,352.61900544166565,3,1470.0,1605.0,1470.0,1605 1605 1455 1455 1470 1470 1455 1455 1455 1455 1425 1425 1470 1470 1470 1470 1455 1455 1470 1470 1470 1470 1470 1470,22.704191207885742,10,True,False,True,1470.0,
32,4,128,512,7,2.9221279621124268,2.860896110534668,0.027767164414517466,136,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,356.99964690208435,3,1455.0,1455.0,1455.0,1455 1455 1440 1440 1470 1470 1470 1470 1455 1455 1470 1470 1440 1440 1455 1455 1455 1455 1455 1455 1455 1455 1455 1455,24.036415100097656,8,True,True,True,1470.0,
